Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773097335	0	0	0	0	0	523	3912	0	80100	6592	0	770131	770048	0	0	0	0	0	0	1	2
1773097337	2	0	0	0	0	523	3912	0	80100	6592	0	15831123	15831040	1663	11	1663	11	0	0	1	2
1773097339	4	0	0	0	0	523	3912	0	80100	6592	0	40898643	40898560	2914	21	2914	21	0	0	1	2
1773097341	6	0	0	0	0	523	3912	0	80100	6592	0	49999955	49999872	4247	32	4247	32	0	0	1	2
1773097343	8	0	0	0	0	523	3912	0	80100	3586496	0	50000979	50003968	5386	40	5386	40	0	0	1	2
1773097345	10	0	0	0	0	523	3912	0	80100	29608384	0	50000979	50003968	6719	51	6719	51	0	0	1	2
1773097347	12	0	0	0	0	523	3912	0	80100	50007488	0	50000979	50003968	7739	57	7739	57	0	0	1	2
1773097349	14	0	0	0	0	523	3912	0	80100	50007488	0	50000979	50003968	9124	69	9124	69	0	0	1	2
1773097351	16	0	0	0	0	540	4040	0	80100	50007488	0	50000979	50003968	10580	82	10580	82	0	0	1	1
