Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773097240	0	0	0	0	0	518	3908	0	80100	6592	0	704595	704512	0	0	0	0	0	0	1	2
1773097242	2	0	0	0	0	518	3908	0	80100	6592	0	16310355	16310272	1659	11	1659	11	0	0	1	2
1773097244	4	0	0	0	0	518	3908	0	80100	6592	0	42258515	42258432	2742	18	2742	18	0	0	1	2
1773097246	6	0	0	0	0	518	3908	0	80100	6592	0	49999955	49999872	4071	29	4071	29	0	0	1	2
1773097248	8	0	0	0	0	518	3908	0	80100	5589440	0	50000979	50003968	22699	97	22699	97	0	0	1	2
1773097250	10	0	0	0	0	518	3908	0	80100	32414144	0	50000979	50003968	24192	111	24192	111	0	0	1	2
1773097252	12	0	0	0	0	518	3908	0	80100	50007488	0	50000979	50003968	25260	118	25260	118	0	0	1	2
1773097254	14	0	0	0	0	518	3908	0	80100	50007488	0	50000979	50003968	28512	130	28512	130	0	0	1	2
1773097256	16	0	0	0	0	535	4036	0	80100	50007488	0	50000979	50003968	29841	141	29841	141	0	0	1	1
