Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773106214	0	0	0	0	0	891	4024	0	6368	6592	0	54	0	0	0	0	0	0	0	1	1
1773106216	2	0	0	0	0	891	4024	0	6368	6592	0	54	0	5213	25	5213	25	0	1	1	1
1773106218	4	0	0	0	0	891	4024	0	6368	6592	0	54	0	9656	43	9656	43	0	3	1	1
1773106220	6	0	0	0	0	891	4024	0	6368	6592	0	54	0	14416	66	14416	66	0	5	1	1
1773106222	8	0	0	0	0	891	4024	0	6368	6592	0	54	0	19088	88	19088	88	0	8	1	1
1773106225	10	0	0	0	0	891	4024	0	6368	6592	0	54	0	24035	113	24035	113	0	9	1	1
1773106227	12	0	0	0	0	891	4024	0	6368	6592	0	54	0	28803	135	28803	135	0	11	1	1
1773106229	14	0	0	0	0	891	4024	0	6368	6592	0	54	0	33798	160	33798	160	0	13	1	1
1773106231	16	0	0	0	0	891	4024	0	6368	6592	0	54	0	38967	188	38967	188	0	15	1	1
1773106233	18	0	0	0	0	891	4024	0	6368	6592	0	54	0	43844	211	43844	211	0	18	1	1
1773106235	20	0	0	0	0	891	4024	0	6368	6592	0	54	0	49023	233	49023	233	0	20	1	1
1773106237	22	0	0	0	0	891	4024	0	6368	6592	0	54	0	53593	253	53593	253	0	22	1	1
1773106239	24	0	0	0	0	891	4024	0	6368	6592	0	54	0	58159	273	58159	273	0	24	1	1
1773106241	26	0	0	0	0	891	4024	0	6368	6592	0	54	0	62796	294	62796	294	0	26	1	1
1773106243	28	0	0	0	0	891	4024	0	6368	6592	0	54	0	67172	311	67172	311	0	28	1	1
1773106245	30	0	0	0	0	891	4024	0	6368	6592	0	54	0	72474	335	72474	335	0	30	1	1
1773106247	32	0	0	0	0	891	4024	0	6368	6592	0	54	0	76921	353	76921	353	0	32	1	1
1773106249	34	0	0	0	0	891	4024	0	6368	6592	0	54	0	81364	371	81364	371	0	34	1	1
1773106251	36	0	0	0	0	891	4024	0	6368	6592	0	54	0	86124	394	86124	394	0	36	1	1
1773106253	38	0	0	0	0	891	4024	0	6368	6592	0	54	0	90571	412	90571	412	0	38	1	1
1773106255	40	0	0	0	0	891	4024	0	6368	6592	0	54	0	95595	440	95595	440	0	41	1	1
1773106257	42	0	0	0	0	891	4024	0	6368	6592	0	54	0	99971	457	100061	458	0	43	1	1
1773106259	42	0	0	0	0	891	4024	0	6368	6592	0	54	0	101204	466	101204	466	0	43	1	1
