Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773105724	0	0	0	0	0	891	4024	0	6368	6592	0	54	0	0	0	0	0	0	0	1	1
1773105726	1	0	0	0	0	891	4024	0	6368	6592	0	54	0	692	4	692	4	0	1	1	1
1773105728	3	0	0	0	0	891	4024	0	6368	6592	0	54	0	1245	8	1245	8	0	3	1	1
1773105730	5	0	0	0	0	891	4024	0	6368	6592	0	54	0	1798	12	1798	12	0	5	1	1
1773105732	7	0	0	0	0	891	4024	0	6368	6592	0	54	0	2232	14	2232	14	0	7	1	1
1773105734	9	0	0	0	0	891	4024	0	6368	6592	0	54	0	2904	20	2904	20	0	9	1	1
1773105736	11	0	0	0	0	891	4024	0	6368	6592	0	54	0	3338	22	3338	22	0	11	1	1
1773105738	13	0	0	0	0	891	4024	0	6368	6592	0	54	0	3891	26	3891	26	0	13	1	1
1773105740	15	0	0	0	0	891	4024	0	6368	6592	0	54	0	4444	30	4444	30	0	15	1	1
1773105742	17	0	0	0	0	891	4024	0	6368	6592	0	54	0	4878	32	4878	32	0	17	1	1
1773105744	19	0	0	0	0	891	4024	0	6368	6592	0	54	0	19376	44	19376	44	0	19	1	1
1773105746	21	0	0	0	0	891	4024	0	6368	6592	0	54	0	19974	49	19974	49	0	21	1	1
1773105748	23	0	0	0	0	891	4024	0	6368	6592	0	54	0	20527	53	20527	53	0	24	1	1
1773105750	25	0	0	0	0	891	4024	0	6368	6592	0	54	0	21080	57	21080	57	0	26	1	1
1773105752	27	0	0	0	0	891	4024	0	6368	6592	0	54	0	21514	59	21514	59	0	28	1	1
1773105754	28	0	0	0	0	891	4024	0	6368	6592	0	54	0	22157	64	22157	64	0	29	1	1
1773105756	30	0	0	0	0	891	4024	0	6368	6592	0	54	0	22710	68	22710	68	0	31	1	1
1773105758	32	0	0	0	0	891	4024	0	6368	6592	0	54	0	23186	71	23186	71	0	33	1	1
1773105760	34	0	0	0	0	891	4024	0	6368	6592	0	54	0	23900	78	23900	78	0	35	1	1
1773105762	36	0	0	0	0	891	4024	0	6368	6592	0	54	0	24334	80	24334	80	0	37	1	1
1773105764	38	0	0	0	0	891	4024	0	6368	6592	0	54	0	24887	84	24887	84	0	39	1	1
1773105766	40	0	0	0	0	891	4024	0	6368	6592	0	54	0	25440	88	25440	88	0	41	1	1
1773105768	42	0	0	0	0	891	4024	0	6368	6592	0	54	0	25874	90	25874	90	0	43	1	1
1773105770	44	0	0	0	0	891	4024	0	6368	6592	0	54	0	26546	96	26546	96	0	45	1	1
1773105772	46	0	0	0	0	891	4024	0	6368	6592	0	54	0	26980	98	26980	98	0	48	1	1
1773105774	48	0	0	0	0	891	4024	0	6368	6592	0	54	0	27533	102	27533	102	0	50	1	1
1773105776	50	0	0	0	0	891	4024	0	6368	6592	0	54	0	28250	109	28250	109	0	52	1	1
1773105778	52	0	0	0	0	891	4024	0	6368	6592	0	54	0	28684	111	28684	111	0	54	1	1
1773105780	54	0	0	0	0	891	4024	0	6368	6592	0	54	0	29356	117	29356	117	0	56	1	1
1773105782	56	0	0	0	0	891	4024	0	6368	6592	0	54	0	29790	119	29790	119	0	58	1	1
1773105784	58	0	0	0	0	891	4024	0	6368	6592	0	54	0	30343	123	30343	123	0	60	1	1
1773105787	59	0	0	0	0	891	4024	0	6368	6592	0	54	0	30986	128	30986	128	0	62	1	1
1773105789	61	0	0	0	0	891	4024	0	6368	6592	0	54	0	31420	130	31420	130	0	64	1	1
1773105791	63	0	0	0	0	891	4024	0	6368	6592	0	54	0	32092	136	32092	136	0	66	1	1
1773105793	65	0	0	0	0	891	4024	0	6368	6592	0	54	0	32568	139	32568	139	0	68	1	1
1773105795	67	0	0	0	0	891	4024	0	6368	6592	0	54	0	33121	143	33121	143	0	70	1	1
1773105797	69	0	0	0	0	891	4024	0	6368	6592	0	54	0	33674	147	33674	147	0	72	1	1
1773105799	71	0	0	0	0	891	4024	0	6368	6592	0	54	0	34108	149	34108	149	0	74	1	1
1773105801	73	0	0	0	0	891	4024	0	6368	6592	0	54	0	34780	155	34780	155	0	76	1	1
1773105803	75	0	0	0	0	891	4024	0	6368	6592	0	54	0	35214	157	35214	157	0	78	1	1
1773105805	77	0	0	0	0	891	4024	0	6368	6592	0	54	0	49336	170	49336	170	0	80	1	1
1773105807	79	0	0	0	0	891	4024	0	6368	6592	0	54	0	49889	174	49889	174	0	83	1	1
1773105809	81	0	0	0	0	891	4024	0	6368	6592	0	54	0	50323	176	50323	176	0	85	1	1
1773105811	83	0	0	0	0	891	4024	0	6368	6592	0	54	0	50995	182	50995	182	0	87	1	1
