Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773107313	0	0	0	0	0	915	4056	0	6368	6592	0	54	0	0	0	0	0	0	0	1	1
1773107315	1	0	0	0	0	915	4056	0	6368	6592	0	54	0	5882	28	5882	28	0	1	1	1
1773107317	3	0	0	0	0	915	4056	0	6368	6592	0	54	0	10294	45	10294	45	0	3	1	1
1773107319	5	0	0	0	0	915	4056	0	6368	6592	0	54	0	14741	63	14741	63	0	5	1	1
1773107321	7	0	0	0	0	915	4056	0	6368	6592	0	54	0	19557	87	19557	87	0	7	1	1
1773107323	9	0	0	0	0	915	4056	0	6368	6592	0	54	0	24008	105	24008	105	0	9	1	1
1773107325	11	0	0	0	0	915	4056	0	6368	6592	0	54	0	29295	129	29295	129	0	12	1	1
1773107327	13	0	0	0	0	915	4056	0	6368	6592	0	54	0	33817	148	33817	148	0	14	1	1
1773107329	15	0	0	0	0	915	4056	0	6368	6592	0	54	0	38264	166	38264	166	0	16	1	1
1773107331	17	0	0	0	0	915	4056	0	6368	6592	0	54	0	43080	190	43080	190	0	18	1	1
1773107333	19	0	0	0	0	915	4056	0	6368	6592	0	54	0	47460	207	47460	207	0	20	1	1
1773107335	21	0	0	0	0	915	4056	0	6368	6592	0	54	0	52507	235	52507	235	0	22	1	1
1773107337	23	0	0	0	0	915	4056	0	6368	6592	0	54	0	57010	254	57010	254	0	24	1	1
1773107339	26	0	0	0	0	915	4056	0	6368	6592	0	54	0	61509	273	61509	273	0	26	1	1
1773107341	26	0	0	0	0	915	4056	0	6368	6592	0	54	0	66173	294	66173	294	0	27	1	1
1773107343	28	0	0	0	0	915	4056	0	6368	6592	0	54	0	70743	314	70743	314	0	29	1	1
1773107345	30	0	0	0	0	915	4056	0	6368	6592	0	54	0	75261	333	75261	333	0	31	1	1
1773107347	32	0	0	0	0	915	4056	0	6368	6592	0	54	0	79938	355	79938	355	0	33	1	1
1773107349	34	0	0	0	0	915	4056	0	6368	6592	0	54	0	84935	374	84935	374	0	35	1	1
1773107351	36	0	0	0	0	915	4056	0	6368	6592	0	54	0	89576	395	89576	395	0	37	1	1
1773107353	38	0	0	0	0	915	4056	0	6368	6592	0	54	0	94075	414	94075	414	0	39	1	1
1773107355	40	0	0	0	0	915	4056	0	6368	6592	0	54	0	99314	437	99314	437	0	41	1	1
1773107357	42	0	0	0	0	915	4056	0	6368	6592	0	54	0	104007	459	104007	459	0	44	1	1
