Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773093683	0	0	0	0	0	64203	66324	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093685	2	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093687	4	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093689	6	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093691	8	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093693	10	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093695	12	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093697	14	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093699	16	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093701	18	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093703	20	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093705	22	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093707	24	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093709	26	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093711	28	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093713	30	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093715	32	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093717	34	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093719	36	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093721	38	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093723	40	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093725	42	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093727	44	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093729	46	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093731	48	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093733	50	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093735	52	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093737	54	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093739	56	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093741	58	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
1773093743	60	0	0	0	0	99406	101612	0	201680	6592	0	88	0	0	0	0	0	0	0	1	1
