Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773094662	0	0	0	0	0	72921	76112	0	201680	6592	8192	88	0	694	6	694	6	0	0	1	1
1773094664	2	0	0	0	0	98304	101612	0	201680	6592	8192	88	0	1922	14	1922	14	0	0	1	1
1773094666	4	0	0	0	0	98260	101612	0	201680	6592	8192	88	0	1478980	144	1478980	144	0	0	1	1
1773094668	6	0	0	0	0	98241	101612	0	201680	6592	8192	88	0	1918076	339	1903230	334	0	0	1	1
1773094670	8	0	0	0	0	98210	101612	0	201680	6592	8192	88	0	2761778	674	2746312	674	0	0	1	1
1773094672	10	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2776006	774	2882176	771	0	0	1	1
1773094674	12	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2781849	792	2887965	788	0	0	1	1
1773094676	14	0	0	0	0	98230	101612	0	201680	6592	8192	88	0	2783637	810	2889753	806	0	0	1	1
1773094678	16	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2785004	821	2891120	817	0	0	1	1
1773094680	18	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2786688	837	2892804	833	0	0	1	1
1773094682	20	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2788335	851	2894451	847	0	0	1	1
1773094684	22	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2795881	877	2902736	875	0	0	1	1
1773094686	24	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2798062	894	2904917	892	0	0	1	1
1773094688	26	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2800128	908	2906983	906	0	0	1	1
1773094690	28	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2801588	921	2908443	919	0	0	1	1
1773094692	30	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2802731	929	2909586	927	0	0	1	1
1773094694	32	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2803826	936	2910681	934	0	0	1	1
1773094696	34	0	0	0	0	98235	101612	0	201680	6592	8192	88	0	2805163	947	2912018	945	0	0	1	1
1773094698	36	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2806975	958	2913830	956	0	0	1	1
1773094700	38	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2808331	969	2915186	967	0	0	1	1
1773094702	40	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2809526	978	2916381	976	0	0	1	1
1773094704	42	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2810621	985	2917476	983	0	0	1	1
1773094706	44	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2820355	1036	2927210	1034	0	0	1	1
1773094708	46	0	0	0	0	98230	101612	0	201680	6592	8192	88	0	2842414	1106	2949269	1104	0	0	1	1
1773094710	48	0	0	0	0	98230	101612	0	201680	6592	8192	88	0	2845801	1136	2952656	1134	0	0	1	1
1773094712	50	0	0	0	0	98230	101612	0	201680	6592	8192	88	0	2862481	1176	2969336	1174	0	0	1	1
1773094714	52	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2864122	1184	2970977	1182	0	0	1	1
1773094716	54	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2865582	1197	2972437	1195	0	0	1	1
1773094718	56	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2866725	1205	2973580	1203	0	0	1	1
1773094720	58	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2879735	1266	2986590	1264	0	0	1	1
1773094722	60	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2881795	1280	2988650	1278	0	0	1	1
1773094724	62	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2882767	1285	2989622	1283	0	0	1	1
1773094726	64	0	0	0	0	98230	101612	0	201680	6592	8192	88	0	2884227	1298	2991082	1296	0	0	1	1
1773094728	66	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2894961	1333	3001816	1331	0	0	1	1
1773094730	68	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2896377	1344	3003232	1342	0	0	1	1
1773094732	70	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2897709	1355	3004564	1353	0	0	1	1
1773094734	72	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2898979	1365	3005834	1363	0	0	1	1
1773094736	74	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2900387	1377	3007242	1375	0	0	1	1
1773094738	76	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2901614	1387	3008469	1385	0	0	1	1
1773094740	78	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2902847	1396	3009702	1394	0	0	1	1
1773094742	80	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2904042	1405	3010897	1403	0	0	1	1
1773094744	82	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2906104	1420	3012959	1418	0	0	1	1
1773094746	84	0	0	0	0	98250	101612	0	201680	6592	8192	88	0	2921959	1474	3028814	1472	0	0	1	1
