Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773097297	0	0	0	0	0	526	3916	0	80100	6592	0	831571	831488	0	0	0	0	0	0	1	2
1773097299	2	0	0	0	0	526	3916	0	80100	6592	0	19279955	19279872	1663	11	1663	11	0	0	1	2
1773097301	4	0	0	0	0	526	3916	0	80100	6592	0	45019219	45019136	20437	81	20437	81	0	0	1	2
1773097303	6	0	0	0	0	526	3916	0	80100	6592	0	49999955	49999872	21576	89	21576	89	0	0	1	2
1773097305	8	0	0	0	0	526	3916	0	80100	5208512	0	50000979	50003968	22786	98	22786	98	0	0	1	2
1773097307	10	0	0	0	0	526	3916	0	80100	31336896	0	50000979	50003968	23929	106	23929	106	0	0	1	2
1773097309	12	0	0	0	0	526	3916	0	80100	50007488	0	50000979	50003968	25426	120	25426	120	0	0	1	2
1773097311	14	0	0	0	0	526	3916	0	80100	50007488	0	50000979	50003968	44304	192	44304	192	0	0	1	2
1773097313	16	0	0	0	0	543	4044	0	80100	50007488	0	50000979	50003968	45443	200	45443	200	0	0	1	1
