Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773106092	1	0	0	0	0	909	4052	0	6368	6592	0	54	0	0	0	0	0	0	0	1	1
1773106094	2	0	0	0	0	909	4052	0	6368	6592	0	54	0	5257	26	5257	26	0	1	1	1
1773106096	4	0	0	0	0	909	4052	0	6368	6592	0	54	0	10405	48	10405	48	0	3	1	1
1773106098	6	0	0	0	0	909	4052	0	6368	6592	0	54	0	14971	68	14971	68	0	5	1	1
1773106100	8	0	0	0	0	909	4052	0	6368	6592	0	54	0	19414	86	19414	86	0	7	1	1
1773106102	10	0	0	0	0	909	4052	0	6368	6592	0	54	0	24327	112	24327	112	0	9	1	1
1773106104	12	0	0	0	0	909	4052	0	6368	6592	0	54	0	28941	133	28941	133	0	12	1	1
1773106106	14	0	0	0	0	909	4052	0	6368	6592	0	54	0	33675	156	33675	156	0	14	1	1
1773106108	16	0	0	0	0	909	4052	0	6368	6592	0	54	0	38293	177	38293	177	0	16	1	1
1773106110	18	0	0	0	0	909	4052	0	6368	6592	0	54	0	42913	198	42913	198	0	18	1	1
1773106112	20	0	0	0	0	909	4052	0	6368	6592	0	54	0	47496	218	47496	218	0	20	1	1
1773106114	22	0	0	0	0	909	4052	0	6368	6592	0	54	0	52727	241	52727	241	0	22	1	1
1773106116	24	0	0	0	0	909	4052	0	6368	6592	0	54	0	57245	260	57245	260	0	24	1	1
1773106118	26	0	0	0	0	909	4052	0	6368	6592	0	54	0	61740	279	61740	279	0	26	1	1
1773106120	28	0	0	0	0	909	4052	0	6368	6592	0	54	0	66306	299	66306	299	0	28	1	1
1773106122	30	0	0	0	0	909	4052	0	6368	6592	0	54	0	71051	322	71051	322	0	30	1	1
1773106124	32	0	0	0	0	909	4052	0	6368	6592	0	54	0	75584	341	75584	341	0	31	1	1
1773106126	34	0	0	0	0	909	4052	0	6368	6592	0	54	0	80767	363	80767	363	0	33	1	1
1773106128	36	0	0	0	0	909	4052	0	6368	6592	0	54	0	85256	382	85256	382	0	36	1	1
1773106130	38	0	0	0	0	909	4052	0	6368	6592	0	54	0	89818	402	89818	402	0	38	1	1
1773106132	40	0	0	0	0	909	4052	0	6368	6592	0	54	0	94459	423	94459	423	0	40	1	1
1773106134	42	0	0	0	0	907	4052	0	6368	6592	0	54	0	99787	448	99787	448	0	42	1	1
1773106136	44	0	0	0	0	909	4052	0	6368	6592	0	54	0	104424	469	104424	469	0	44	1	1
1773106138	46	0	0	0	0	909	4052	0	6368	6592	0	54	0	109469	489	109469	489	0	46	1	1
1773106140	48	0	0	0	0	909	4052	0	6368	6592	0	54	0	113979	508	113979	508	0	48	1	1
1773106142	50	0	0	0	0	909	4052	0	6368	6592	0	54	0	119445	535	119445	535	0	50	1	1
1773106144	52	0	0	0	0	909	4052	0	6368	6592	0	54	0	123836	552	123836	552	0	52	1	1
1773106146	54	0	0	0	0	909	4052	0	6368	6592	0	54	0	128596	575	128596	575	0	54	1	1
1773106148	56	0	0	0	0	909	4052	0	6368	6592	0	54	0	132972	592	132972	592	0	56	1	1
1773106150	58	0	0	0	0	909	4052	0	6368	6592	0	54	0	137780	616	137780	616	0	59	1	1
1773106152	60	0	0	0	0	909	4052	0	6368	6592	0	54	0	142292	635	142292	635	0	61	1	1
1773106154	62	0	0	0	0	909	4052	0	6368	6592	0	54	0	147527	658	147527	658	0	63	1	1
1773106156	63	0	0	0	0	909	4052	0	6368	6592	0	54	0	152202	679	152202	679	0	64	1	1
1773106158	64	0	0	0	0	909	4052	0	6368	6592	0	54	0	156578	696	156578	696	0	65	1	1
1773106160	66	0	0	0	0	909	4052	0	6368	6592	0	54	0	160969	713	160969	713	0	68	1	1
1773106162	68	0	0	0	0	909	4052	0	6368	6592	0	54	0	165865	739	165865	739	0	70	1	1
1773106164	70	0	0	0	0	909	4052	0	6368	6592	0	54	0	170241	756	170241	756	0	72	1	1
1773106166	72	0	0	0	0	909	4052	0	6368	6592	0	54	0	175336	785	175336	785	0	74	1	1
1773106168	74	0	0	0	0	909	4052	0	6368	6592	0	54	0	180381	805	180381	805	0	76	1	1
1773106170	76	0	0	0	0	909	4052	0	6368	6592	0	54	0	184895	824	184895	824	0	78	1	1
1773106172	78	0	0	0	0	909	4052	0	6368	6592	0	54	0	189636	847	189636	847	0	80	1	1
1773106174	80	0	0	0	0	909	4052	0	6368	6592	0	54	0	195298	869	195298	869	0	82	1	1
1773106176	82	0	0	0	0	909	4052	0	6368	6592	0	54	0	200054	892	200054	892	0	85	1	1
1773106178	84	0	0	0	0	909	4052	0	6368	6592	0	54	0	204553	911	204553	911	0	87	1	1
1773106180	86	0	0	0	0	909	4052	0	6368	6592	0	54	0	209190	932	209190	932	0	89	1	1
1773106182	88	0	0	0	0	909	4052	0	6368	6592	0	54	0	213756	952	213756	952	0	91	1	1
1773106184	90	0	0	0	0	909	4052	0	6368	6592	0	54	0	218749	971	218749	971	0	93	1	1
1773106186	92	0	0	0	0	909	4052	0	6368	6592	0	54	0	224174	997	224174	997	0	95	1	1
1773106188	94	0	0	0	0	909	4052	0	6368	6592	0	54	0	229115	1015	229115	1015	0	98	1	1
1773106191	95	0	0	0	0	906	4052	0	6368	6592	0	54	0	233671	1034	233671	1034	0	99	1	1
1773106193	97	0	0	0	0	909	4052	0	6368	6592	0	54	0	238218	1054	238218	1054	0	100	1	1
1773106195	99	0	0	0	0	909	4052	0	6368	6592	0	54	0	242609	1071	242609	1071	0	102	1	1
1773106197	101	0	0	0	0	909	4052	0	6368	6592	0	54	0	247585	1098	247585	1098	0	105	1	1
1773106199	103	0	0	0	0	909	4052	0	6368	6592	0	54	0	252257	1120	252257	1120	0	107	1	1
1773106201	105	0	0	0	0	909	4052	0	6368	6592	0	54	0	256827	1140	256827	1140	0	109	1	1
1773106203	107	0	0	0	0	909	4052	0	6368	6592	0	54	0	261322	1159	261322	1159	0	111	1	1
1773106205	109	0	0	0	0	909	4052	0	6368	6592	0	54	0	266011	1181	266011	1181	0	113	1	1
1773106207	111	0	0	0	0	909	4052	0	6368	6592	0	54	0	270752	1204	270752	1204	0	115	1	1
1773106209	113	0	0	0	0	909	4052	0	6368	6592	0	54	0	275195	1222	275195	1222	0	117	1	1
1773106211	115	0	0	0	0	909	4052	0	6368	6592	0	54	0	279713	1241	279713	1241	0	119	1	1
