Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773173602	0	0	0	0	0	1139	14336	0	922992	6592	32768	7569491	7569408	0	0	0	0	0	0	6	18
1773173605	3	0	0	0	0	1139	14336	0	922992	6592	32768	155394131	155394048	10637	35	10637	35	8	1	6	18
1773173608	6	0	0	0	0	1133	14336	0	922992	6592	32768	333819987	333819904	38926	154	38926	154	17	2	6	18
1773173611	9	0	0	0	0	1139	14336	0	922992	6592	32768	476893267	476893184	40686	171	40686	171	27	4	6	18
1773173614	12	0	0	0	0	1139	14336	0	922992	6592	32768	599998547	599998464	42025	182	42025	182	34	4	6	18
1773173617	15	0	0	0	0	1139	14336	0	922992	204069312	32768	600010835	600047616	44404	210	44404	210	41	6	6	18
1773173620	18	0	0	0	0	1139	14336	0	922992	397363648	32768	600010835	600047616	45914	224	45914	224	49	8	6	18
1773173623	21	0	0	0	0	1139	14336	0	922992	599905728	32768	600010835	600047616	873851	343	873851	343	56	10	6	18
