Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773171412	0	0	0	0	0	44976	48260	0	230976	6592	0	88	0	0	0	0	0	0	0	1	1
1773171415	3	0	0	0	0	112716	116124	0	230976	6592	0	88	0	2488	15	2488	15	0	0	1	1
1773171418	4	0	0	0	0	112716	116124	0	230976	6592	0	88	0	4684	32	4684	32	0	0	1	1
1773171421	7	0	0	0	0	112716	116124	0	230976	6592	0	88	0	6017	43	6017	43	0	0	1	1
1773171424	10	0	0	0	0	112714	116124	0	230976	6592	0	88	0	7563	58	7563	58	0	0	1	1
1773171427	13	0	0	0	0	112716	116124	0	230976	6592	0	88	0	9444	79	9444	79	0	0	1	1
1773171430	16	0	0	0	0	112716	116124	0	230976	6592	0	88	0	10948	93	10948	93	0	0	1	1
1773171433	19	0	0	0	0	112716	116124	0	230976	6592	0	88	0	12333	105	12333	105	0	0	1	1
1773171436	22	0	0	0	0	112716	116124	0	230976	6592	0	88	0	13718	117	13718	117	0	0	1	1
1773171439	25	0	0	0	0	112716	116124	0	230976	6592	0	88	0	15222	131	15222	131	0	0	1	1
1773171442	28	0	0	0	0	112716	116124	0	230976	6592	0	88	0	16611	143	16611	143	0	0	1	1
1773171445	31	0	0	0	0	112716	116124	0	230976	6592	0	88	0	18115	157	18115	157	0	0	1	1
1773171448	34	0	0	0	0	112714	116124	0	230976	6592	0	88	0	20292	174	20292	174	0	0	1	1
1773171451	36	0	0	0	0	112716	116124	0	230976	6592	0	88	0	21573	184	21573	184	0	0	1	1
1773171454	38	0	0	0	0	112716	116124	0	230976	6592	0	88	0	22906	195	22906	195	0	0	1	1
1773171457	41	0	0	0	0	112716	116124	0	230976	6592	0	88	0	24867	218	24867	218	0	0	1	1
1773171460	44	0	0	0	0	112716	116124	0	230976	6592	0	88	0	26252	230	26252	230	0	0	1	1
1773171463	47	0	0	0	0	112716	116124	0	230976	6592	0	88	0	27760	244	27760	244	0	0	1	1
1773171466	50	0	0	0	0	112716	116124	0	230976	6592	0	88	0	29212	257	29212	257	0	0	1	1
1773171469	53	0	0	0	0	112716	116124	0	230976	6592	0	88	0	30545	268	30545	268	0	0	1	1
1773171472	56	0	0	0	0	112716	116124	0	230976	6592	0	88	0	32176	284	32176	284	0	0	1	1
1773171475	59	0	0	0	0	112716	116124	0	230976	6592	0	88	0	33680	298	33680	298	0	0	1	1
