Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773105634	0	0	0	0	0	768	3836	0	153832	6592	0	1151060	1150976	0	0	0	0	0	0	1	3
1773105636	2	0	0	0	0	768	3836	0	153832	6592	0	47550548	47550464	698	4	698	4	0	0	1	3
1773105638	4	0	0	0	0	768	3836	0	153832	6592	0	105349204	105353216	1257	8	1257	8	0	0	1	3
1773105640	6	0	0	0	0	768	3836	0	153832	6592	0	162037844	162037760	1816	12	1816	12	1	0	1	3
1773105642	8	0	0	0	0	768	3836	0	153832	6592	0	218546260	218546176	2375	16	2375	16	1	0	1	3
1773105644	10	0	0	0	0	768	3836	0	153832	6592	0	239992916	239992832	2934	20	2934	20	1	0	1	3
1773105646	12	0	0	0	0	768	3836	0	153832	6392256	0	240001108	240001024	3374	22	3374	22	1	0	1	3
1773105648	14	0	0	0	0	768	3836	0	153832	61045184	0	240001108	240001024	3933	26	3933	26	2	0	1	3
1773105650	16	0	0	0	0	768	3836	0	153832	114883008	0	240001108	240001024	4492	30	4492	30	2	0	1	3
1773105652	16	0	0	0	0	768	3836	0	153832	120220096	0	240001108	240001024	5022	33	5022	33	2	0	1	3
1773105654	18	0	0	0	0	768	3836	0	153832	173402560	0	240001108	240001024	5581	37	5581	37	3	0	1	3
1773105656	20	0	0	0	0	768	3836	0	153832	225122752	0	240001108	240001024	6304	44	6304	44	3	0	1	3
1773105658	22	0	0	0	0	768	3836	0	153832	240007616	0	240001108	240001024	6786	47	6786	47	3	0	1	3
1773105660	24	0	0	0	0	788	3964	0	153832	240007616	0	240001108	240001024	7464	53	7464	53	3	0	1	1
1773105662	26	0	0	0	0	788	3964	0	153832	240007616	0	240001108	240001024	7904	55	7904	55	3	0	1	1
