Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773170337	0	0	0	0	0	582	4084	0	129308	6592	0	54	0	0	0	0	0	0	0	1	16
1773170340	3	0	0	0	0	580	4084	0	129308	6592	0	54	0	3518	30	3518	30	0	24	1	16
1773170343	6	0	0	0	0	580	4084	0	129308	6592	0	54	0	5651	51	5651	51	0	49	1	16
1773170346	9	0	0	0	0	582	4084	0	129308	6592	0	54	0	7728	71	7728	71	0	74	1	16
1773170349	12	0	0	0	0	582	4084	0	129308	6592	0	54	0	9801	94	9801	94	0	102	1	16
1773170352	15	0	0	0	0	582	4084	0	129308	6592	0	54	0	11430	110	11430	110	0	125	1	16
1773170355	18	0	0	0	0	582	4084	0	129308	6592	0	54	0	12932	124	12932	124	0	150	1	16
1773170358	21	0	0	0	0	582	4084	0	129308	6592	0	54	0	14196	134	14196	134	0	175	1	16
1773170361	24	0	0	0	0	582	4084	0	129308	6592	0	54	0	16321	156	16321	156	0	203	1	16
1773170364	27	0	0	0	0	581	4084	0	129308	6592	0	54	0	18081	172	18081	172	0	225	1	16
1773170367	28	0	0	0	0	581	4084	0	129308	6592	0	54	0	19756	186	19756	186	0	237	1	16
1773170370	31	0	0	0	0	580	4084	0	129308	6592	0	54	0	22189	205	22189	205	0	262	1	16
1773170373	34	0	0	0	0	582	4084	0	129308	6592	0	54	0	24229	227	24229	227	0	287	1	16
1773170376	37	0	0	0	0	580	4084	0	129308	6592	0	54	0	25773	240	25687	239	0	312	1	16
1773170379	40	0	0	0	0	582	4084	0	129308	6592	0	54	0	28148	267	28062	266	0	337	1	16
1773170382	43	0	0	0	0	582	4084	0	129308	6592	0	54	0	29971	285	29885	284	0	364	1	16
1773170385	47	0	0	0	0	582	4084	0	129308	6592	0	54	0	31235	295	31149	294	0	388	1	16
1773170388	50	0	0	0	0	582	4084	0	129308	6592	0	54	0	32737	309	32651	308	0	413	1	16
1773170391	53	0	0	0	0	582	4084	0	129308	6592	0	54	0	34120	321	34034	320	0	438	1	16
1773170394	56	0	0	0	0	580	4084	0	129308	6592	0	54	0	35928	339	35842	338	0	466	1	16
1773170397	58	0	0	0	0	582	4084	0	129308	6592	0	54	0	38297	358	38211	357	0	488	1	16
