Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773172899	0	0	0	0	0	32624	35908	0	494648	6592	0	88	0	0	0	0	0	0	0	1	1
1773172902	2	0	0	0	0	244654	981608	0	1978592	6592	0	88	0	11377	33	11377	33	0	0	4	4
1773172905	5	0	0	0	0	244654	981608	0	1978592	6592	0	88	0	12760	45	12760	45	0	0	4	4
1773172908	8	0	0	0	0	244654	981608	0	1978592	6592	0	88	0	35269	147	35269	147	0	0	4	4
1773172911	11	0	0	0	0	244654	981608	0	1978592	6592	0	88	0	41549	169	41549	169	0	0	4	4
1773172916	14	0	0	0	0	244654	981608	0	1978592	6592	0	88	0	43022	182	43022	182	0	0	4	4
1773172919	17	0	0	0	0	244654	981608	0	1978592	6592	0	88	0	86536	318	86536	318	0	0	4	4
1773172922	20	0	0	0	0	244650	981608	0	1978592	6592	0	88	0	90276	339	90276	339	0	0	4	4
1773172925	23	0	0	0	0	244654	981608	0	1978592	6592	0	88	0	91659	351	91659	351	0	0	4	4
1773172928	26	0	0	0	0	244654	981608	0	1978592	6592	0	88	0	114835	465	114835	465	0	0	4	4
1773172931	29	0	0	0	0	244654	981608	0	1978592	6592	0	88	0	116218	477	116218	477	0	0	4	4
1773172934	32	0	0	0	0	244654	981608	0	1978592	6592	0	88	0	117720	491	117720	491	0	0	4	4
1773172937	35	0	0	0	0	244654	981608	0	1978592	6592	0	88	0	180304	630	180304	630	0	0	4	4
1773172940	38	0	0	0	0	244654	981608	0	1978592	6592	0	88	0	181687	642	181687	642	0	0	4	4
1773172943	41	0	0	0	0	244654	981608	0	1978592	6592	0	88	0	183189	656	183189	656	0	0	4	4
1773172946	44	0	0	0	0	244654	981608	0	1978592	6592	0	88	0	184699	670	184699	670	0	0	4	4
1773172950	47	0	0	0	0	244650	981608	0	1978592	6592	0	88	0	219142	800	219142	800	0	0	4	4
1773172953	49	0	0	0	0	244654	981608	0	1978592	6592	0	88	0	220783	815	220783	815	0	0	4	4
1773172956	52	0	0	0	0	244654	981608	0	1978592	6592	0	88	0	222327	830	222327	830	0	0	4	4
1773172959	55	0	0	0	0	244654	981608	0	1978592	6592	0	88	0	245380	942	245380	942	0	0	4	4
1773172962	58	0	0	0	0	244654	981608	0	1978592	6592	0	88	0	246886	956	246886	956	0	0	4	4
