Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773170685	0	0	0	0	0	491	3848	0	301296	6592	0	2093140	2093056	529	3	529	3	0	0	1	5
1773170688	3	0	0	0	0	491	3848	0	301296	6592	0	143634516	143634432	2176	15	2176	15	1	0	1	5
1773170691	6	0	0	0	0	491	3848	0	301296	6592	0	277184596	277184512	3678	29	3678	29	3	0	1	5
1773170694	9	0	0	0	0	491	3848	0	301296	6592	0	413237332	413241344	28166	133	28166	133	5	1	1	5
1773170697	12	0	0	0	0	491	3848	0	301296	6592	0	554455124	554455040	30635	155	30635	155	7	1	1	5
1773170700	15	0	0	0	0	491	3848	0	301296	6592	0	694095956	694095872	32018	167	32018	167	8	1	1	5
1773170703	17	0	0	0	0	489	3848	0	301296	6592	0	807940180	807940096	40407	189	40407	189	9	2	1	5
1773170706	19	0	0	0	0	491	3848	0	301296	6592	0	911421524	911421440	56000	282	56000	282	11	2	1	5
1773170709	22	0	0	0	0	491	3848	0	301296	6592	0	1043021908	1043021824	57959	305	57959	305	13	3	1	5
1773170712	25	0	0	0	0	491	3848	0	301296	6592	0	1176494164	1176494080	59584	321	59584	321	14	3	1	5
1773170715	28	0	0	0	0	491	3848	0	301296	69130688	0	1200001108	1200013312	86625	427	86625	427	15	3	1	5
1773170718	31	0	0	0	0	491	3848	0	301296	214989248	0	1200001108	1200013312	88127	441	88127	441	17	4	1	5
1773170721	34	0	0	0	0	491	3848	0	301296	356293056	0	1200001108	1200013312	89510	453	89510	453	18	4	1	5
1773170724	37	0	0	0	0	491	3848	0	301296	501627328	0	1200001108	1200013312	114013	557	114013	557	20	5	1	5
1773170727	40	0	0	0	0	489	3848	0	301296	648657344	0	1200001108	1200013312	919737	665	919737	665	21	5	1	5
1773170730	43	0	0	0	0	491	3848	0	301296	793360832	0	1200001108	1200013312	923081	678	922995	677	23	5	1	5
1773170733	46	0	0	0	0	491	3848	0	301296	931465664	0	1200001108	1200013312	930717	699	930631	698	24	6	1	5
1773170737	49	0	0	0	0	491	3848	0	301296	1065839040	0	1200001108	1200013312	947797	806	947711	805	25	6	1	5
1773170740	52	0	0	0	0	491	3848	0	301296	1172826560	0	1200001108	1200013312	949303	820	949217	819	26	7	1	5
