Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773172112	0	0	0	0	0	725	6628	0	127480	6592	28672	53	0	0	0	0	0	0	0	2	16
1773172115	2	0	0	0	0	725	6628	0	127480	6592	28672	53	0	20243	99	20243	99	0	19	2	16
1773172118	5	0	0	0	0	725	6628	0	127480	6592	28672	53	0	22116	120	22116	120	0	44	2	16
1773172121	8	0	0	0	0	725	6628	0	127480	6592	28672	53	0	23497	132	23497	132	0	70	2	16
1773172124	11	0	0	0	0	725	6628	0	127480	6592	28672	53	0	55396	263	55396	263	0	95	2	16
1773172127	14	0	0	0	0	725	6628	0	127480	6592	28672	53	0	57252	279	57252	279	0	119	2	16
1773172130	17	0	0	0	0	725	6628	0	127480	6592	28672	53	0	64938	311	64938	311	0	143	2	16
1773172133	18	0	0	0	0	725	6628	0	127480	6592	28672	53	0	66540	325	66540	325	0	152	2	16
1773172136	21	0	0	0	0	725	6628	0	127480	6592	28672	53	0	134624	458	134624	458	0	177	2	16
1773172139	25	0	0	0	0	725	6628	0	127480	6592	28672	53	0	137389	482	137389	482	0	202	2	16
1773172142	28	0	0	0	0	725	6628	0	127480	6592	28672	53	0	139587	504	139587	504	0	228	2	16
1773172145	31	0	0	0	0	723	6628	0	127480	6592	28672	53	0	162321	610	162321	610	0	253	2	16
1773172148	34	0	0	0	0	725	6628	0	127480	6592	28672	53	0	164246	632	164246	632	0	279	2	16
1773172151	36	0	0	0	0	725	6628	0	127480	6592	28672	53	0	165746	646	165746	646	0	303	2	16
1773172154	39	0	0	0	0	725	6628	0	127480	6592	28672	53	0	189194	753	189194	753	0	329	2	16
1773172157	42	0	0	0	0	725	6628	0	127480	6592	28672	53	0	190817	769	190817	769	0	354	2	16
1773172160	46	0	0	0	0	725	6628	0	127480	6592	28672	53	0	194296	785	194296	785	0	379	2	16
1773172163	49	0	0	0	0	725	6628	0	127480	6592	28672	53	0	202593	806	202593	806	0	404	2	16
1773172166	50	0	0	0	0	725	6628	0	127480	6592	28672	53	0	217961	895	217961	895	0	414	2	16
1773172169	53	0	0	0	0	723	6628	0	127480	6592	28672	53	0	220130	912	220130	912	0	440	2	16
1773172172	56	0	0	0	0	725	6628	0	127480	6592	28672	53	0	221624	926	221624	926	0	465	2	16
