Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773172354	0	0	0	0	0	734	6640	0	127480	6592	0	53	0	0	0	0	0	0	0	2	16
1773172357	3	0	0	0	0	734	6640	0	127480	6592	0	53	0	2191	25	2191	25	0	19	2	16
1773172360	6	0	0	0	0	734	6640	0	127480	6592	0	53	0	8604	47	8604	47	0	43	2	16
1773172363	9	0	0	0	0	734	6640	0	127480	6592	0	53	0	17243	78	17243	78	0	67	2	16
1773172366	12	0	0	0	0	734	6640	0	127480	6592	0	53	0	18818	93	18818	93	0	95	2	16
1773172370	14	0	0	0	0	734	6640	0	127480	6592	0	53	0	20289	106	20289	106	0	113	2	16
1773172373	17	0	0	0	0	734	6640	0	127480	6592	0	53	0	21793	120	21793	120	0	135	2	16
1773172376	20	0	0	0	0	734	6640	0	127480	6592	0	53	0	23216	133	23216	133	0	159	2	16
1773172379	23	0	0	0	0	734	6640	0	127480	6592	0	53	0	25437	151	25437	151	0	186	2	16
1773172382	26	0	0	0	0	734	6640	0	127480	6592	0	53	0	26770	162	26770	162	0	210	2	16
1773172385	29	0	0	0	0	732	6640	0	127480	6592	0	53	0	28270	176	28270	176	0	235	2	16
1773172388	32	0	0	0	0	734	6640	0	127480	6592	0	53	0	30195	198	30195	198	0	261	2	16
1773172391	35	0	0	0	0	734	6640	0	127480	6592	0	53	0	31576	210	31576	210	0	285	2	16
1773172394	38	0	0	0	0	734	6640	0	127480	6592	0	53	0	33076	224	33076	224	0	311	2	16
1773172397	41	0	0	0	0	734	6640	0	127480	6592	0	53	0	34474	236	34474	236	0	337	2	16
1773172400	44	0	0	0	0	734	6640	0	127480	6592	0	53	0	35974	250	35974	250	0	364	2	16
1773172404	47	0	0	0	0	734	6640	0	127480	6592	0	53	0	37445	263	37445	263	0	384	2	16
1773172407	49	0	0	0	0	734	6640	0	127480	6592	0	53	0	38826	275	38826	275	0	406	2	16
1773172410	52	0	0	0	0	732	6640	0	127480	6592	0	53	0	41135	295	41135	295	0	431	2	16
1773172413	55	0	0	0	0	734	6640	0	127480	6592	0	53	0	42762	311	42762	311	0	456	2	16
