Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773167749	0	0	0	0	0	46261	49560	0	592304	6592	0	88	0	0	0	0	0	0	0	1	1
1773167752	2	0	0	0	0	293381	296804	0	592304	6592	0	88	0	13141	27	13141	27	0	0	1	1
1773167755	5	0	0	0	0	293381	296804	0	592304	6592	0	88	0	14526	39	14526	39	0	0	1	1
1773167758	8	0	0	0	0	293381	296804	0	592304	6592	0	88	0	15911	51	15911	51	0	0	1	1
1773167761	11	0	0	0	0	293379	296804	0	592304	6592	0	88	0	17415	65	17415	65	0	0	1	1
1773167764	14	0	0	0	0	293381	296804	0	592304	6592	0	88	0	18681	75	18681	75	0	0	1	1
1773167767	17	0	0	0	0	293381	296804	0	592304	6592	0	88	0	20325	91	20325	91	0	0	1	1
1773167770	20	0	0	0	0	293381	296804	0	592304	6592	0	88	0	22431	107	22431	107	0	0	1	1
1773167773	23	0	0	0	0	293379	296804	0	592304	6592	0	88	0	23764	118	23764	118	0	0	1	1
1773167776	26	0	0	0	0	293381	296804	0	592304	6592	0	88	0	25268	132	25268	132	0	0	1	1
1773167779	29	0	0	0	0	293381	296804	0	592304	6592	0	88	0	27145	153	27145	153	0	0	1	1
1773167782	32	0	0	0	0	293381	296804	0	592304	6592	0	88	0	28776	169	28776	169	0	0	1	1
1773167785	35	0	0	0	0	293381	296804	0	592304	6592	0	88	0	30161	181	30161	181	0	0	1	1
1773167788	38	0	0	0	0	293381	296804	0	592304	6592	0	88	0	31546	193	31546	193	0	0	1	1
1773167791	41	0	0	0	0	293381	296804	0	592304	6592	0	88	0	32998	206	32998	206	0	0	1	1
1773167794	44	0	0	0	0	293379	296804	0	592304	6592	0	88	0	34212	215	34212	215	0	0	1	1
1773167797	47	0	0	0	0	293381	296804	0	592304	6592	0	88	0	35962	233	35962	233	0	0	1	1
1773167800	50	0	0	0	0	293381	296804	0	592304	6592	0	88	0	38068	249	38068	249	0	0	1	1
1773167803	53	0	0	0	0	293381	296804	0	592304	6592	0	88	0	39401	260	39401	260	0	0	1	1
1773167806	56	0	0	0	0	293381	296804	0	592304	6592	0	88	0	40905	274	40905	274	0	0	1	1
1773167809	59	0	0	0	0	293381	296804	0	592304	6592	0	88	0	42663	293	42663	293	0	0	1	1
