Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773105665	0	0	0	0	0	768	3836	0	153832	6592	0	1151060	1150976	0	0	0	0	0	0	1	3
1773105667	2	0	0	0	0	768	3836	0	153832	6592	0	59404372	59404288	817	6	817	6	0	0	1	3
1773105669	4	0	0	0	0	768	3836	0	153832	6592	0	116912212	116912128	1376	10	1376	10	0	0	1	3
1773105671	6	0	0	0	0	768	3836	0	153832	6592	0	175038548	175038464	1935	14	1935	14	1	0	1	3
1773105673	8	0	0	0	0	768	3836	0	153832	6592	0	232890452	232890368	2375	16	2375	16	1	0	1	3
1773105675	10	0	0	0	0	768	3836	0	153832	6592	0	239992916	239992832	3053	22	3053	22	1	0	1	3
1773105677	12	0	0	0	0	768	3836	0	153832	21604800	0	240001108	240001024	3493	24	3493	24	2	0	1	3
1773105679	14	0	0	0	0	768	3836	0	153832	78363072	0	240001108	240001024	4052	28	4052	28	2	0	1	3
1773105681	16	0	0	0	0	768	3836	0	153832	131897792	0	240001108	240001024	4611	32	4611	32	2	0	1	3
1773105683	18	0	0	0	0	768	3836	0	153832	184752576	0	240001108	240001024	19316	40	19316	40	3	0	1	3
1773105686	20	0	0	0	0	768	3836	0	153832	221477312	0	240001108	240001024	20129	48	20129	48	3	0	1	3
1773105688	21	0	0	0	0	768	3836	0	153832	240007616	0	240001108	240001024	20688	52	20688	52	3	0	1	3
1773105690	23	0	0	0	0	788	3964	0	153832	240007616	0	240001108	240001024	21128	54	21128	54	3	0	1	1
1773105692	25	0	0	0	0	788	3964	0	153832	240007616	0	240001108	240001024	21890	62	21890	62	3	0	1	1
