Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773167810	0	0	0	0	0	42877	46176	0	592304	6592	0	88	0	0	0	0	0	0	0	1	1
1773167813	3	0	0	0	0	293381	296804	0	592304	6592	0	88	0	13070	26	13070	26	0	0	1	1
1773167816	6	0	0	0	0	293379	296804	0	592304	6592	0	88	0	14574	40	14574	40	0	0	1	1
1773167819	9	0	0	0	0	293381	296804	0	592304	6592	0	88	0	15840	50	15840	50	0	0	1	1
1773167822	12	0	0	0	0	293381	296804	0	592304	6592	0	88	0	17590	68	17590	68	0	0	1	1
1773167825	15	0	0	0	0	293381	296804	0	592304	6592	0	88	0	19094	82	19094	82	0	0	1	1
1773167828	18	0	0	0	0	293381	296804	0	592304	6592	0	88	0	20360	92	20360	92	0	0	1	1
1773167831	21	0	0	0	0	293379	296804	0	592304	6592	0	88	0	22410	107	22410	107	0	0	1	1
1773167834	24	0	0	0	0	293379	296804	0	592304	6592	0	88	0	23624	116	23624	116	0	0	1	1
1773167837	27	0	0	0	0	293381	296804	0	592304	6592	0	88	0	25374	134	25374	134	0	0	1	1
1773167840	30	0	0	0	0	293381	296804	0	592304	6592	0	88	0	27251	155	27251	155	0	0	1	1
1773167843	33	0	0	0	0	293381	296804	0	592304	6592	0	88	0	28636	167	28636	167	0	0	1	1
1773167846	36	0	0	0	0	293381	296804	0	592304	6592	0	88	0	30140	181	30140	181	0	0	1	1
1773167849	39	0	0	0	0	293381	296804	0	592304	6592	0	88	0	31406	191	31406	191	0	0	1	1
1773167852	42	0	0	0	0	293381	296804	0	592304	6592	0	88	0	33156	209	33156	209	0	0	1	1
1773167855	45	0	0	0	0	293379	296804	0	592304	6592	0	88	0	34541	221	34541	221	0	0	1	1
1773167858	48	0	0	0	0	293379	296804	0	592304	6592	0	88	0	35926	233	35926	233	0	0	1	1
1773167861	51	0	0	0	0	293381	296804	0	592304	6592	0	88	0	37976	248	37976	248	0	0	1	1
1773167864	54	0	0	0	0	293381	296804	0	592304	6592	0	88	0	39309	259	39309	259	0	0	1	1
1773167867	57	0	0	0	0	293381	296804	0	592304	6592	0	88	0	40940	275	40940	275	0	0	1	1
1773167870	60	0	0	0	0	293381	296804	0	592304	6592	0	88	0	42817	296	42817	296	0	0	1	1
