Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773104733	0	0	0	0	0	46205	48908	0	299336	6592	0	88	0	0	0	0	0	0	0	1	1
1773104735	2	0	0	0	0	147547	150364	0	299336	6592	0	88	0	906	8	906	8	0	0	1	1
1773104737	4	0	0	0	0	147547	150364	0	299336	6592	0	88	0	1467	12	1467	12	0	0	1	1
1773104739	6	0	0	0	0	147547	150364	0	299336	6592	0	88	0	2028	16	2028	16	0	0	1	1
1773104741	8	0	0	0	0	147547	150364	0	299336	6592	0	88	0	2589	20	2589	20	0	0	1	1
1773104743	10	0	0	0	0	147547	150364	0	299336	6592	0	88	0	3150	24	3150	24	0	0	1	1
1773104745	12	0	0	0	0	147547	150364	0	299336	6592	0	88	0	3592	26	3592	26	0	0	1	1
1773104747	14	0	0	0	0	147547	150364	0	299336	6592	0	88	0	4153	30	4153	30	0	0	1	1
1773104749	16	0	0	0	0	147547	150364	0	299336	6592	0	88	0	4714	34	4714	34	0	0	1	1
1773104751	18	0	0	0	0	147547	150364	0	299336	6592	0	88	0	5275	38	5275	38	0	0	1	1
1773104753	20	0	0	0	0	147547	150364	0	299336	6592	0	88	0	5836	42	5836	42	0	0	1	1
1773104755	22	0	0	0	0	147547	150364	0	299336	6592	0	88	0	6278	44	6278	44	0	0	1	1
1773104757	24	0	0	0	0	147547	150364	0	299336	6592	0	88	0	6839	48	6839	48	0	0	1	1
1773104759	26	0	0	0	0	147547	150364	0	299336	6592	0	88	0	7400	52	7400	52	0	0	1	1
1773104762	28	0	0	0	0	147547	150364	0	299336	6592	0	88	0	7932	55	7932	55	0	0	1	1
1773104764	29	0	0	0	0	147547	150364	0	299336	6592	0	88	0	8612	61	8612	61	0	0	1	1
1773104766	31	0	0	0	0	147547	150364	0	299336	6592	0	88	0	9218	66	9218	66	0	0	1	1
1773104768	33	0	0	0	0	147547	150364	0	299336	6592	0	88	0	9863	72	9863	72	0	0	1	1
1773104770	35	0	0	0	0	147547	150364	0	299336	6592	0	88	0	10424	76	10424	76	0	0	1	1
1773104772	37	0	0	0	0	147547	150364	0	299336	6592	0	88	0	10866	78	10866	78	0	0	1	1
1773104774	39	0	0	0	0	147547	150364	0	299336	6592	0	88	0	11546	84	11546	84	0	0	1	1
1773104776	41	0	0	0	0	147547	150364	0	299336	6592	0	88	0	11988	86	11988	86	0	0	1	1
1773104778	43	0	0	0	0	147547	150364	0	299336	6592	0	88	0	12549	90	12549	90	0	0	1	1
1773104780	45	0	0	0	0	147547	150364	0	299336	6592	0	88	0	13110	94	13110	94	0	0	1	1
1773104782	47	0	0	0	0	147547	150364	0	299336	6592	0	88	0	13552	96	13552	96	0	0	1	1
1773104784	49	0	0	0	0	147547	150364	0	299336	6592	0	88	0	28253	111	28253	111	0	0	1	1
1773104786	52	0	0	0	0	147547	150364	0	299336	6592	0	88	0	28695	113	28695	113	0	0	1	1
1773104788	54	0	0	0	0	147547	150364	0	299336	6592	0	88	0	29256	117	29256	117	0	0	1	1
1773104790	56	0	0	0	0	147547	150364	0	299336	6592	0	88	0	29817	121	29817	121	0	0	1	1
1773104792	58	0	0	0	0	147547	150364	0	299336	6592	0	88	0	30259	123	30259	123	0	0	1	1
1773104794	60	0	0	0	0	147547	150364	0	299336	6592	0	88	0	31103	132	31103	132	0	0	1	1
1773104796	60	0	0	0	0	1059	3876	0	6364	6592	0	88	0	31635	135	31635	135	0	0	1	1
