Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773104985	0	0	0	0	0	1239	4048	0	30956	6592	0	53	0	0	0	0	0	0	0	1	4
1773104987	2	0	0	0	0	1239	4048	0	30956	6592	0	53	0	827	6	827	6	0	7	1	4
1773104989	4	0	0	0	0	1239	4048	0	30956	6592	0	53	0	1396	10	1396	10	0	16	1	4
1773104991	6	0	0	0	0	1239	4048	0	30956	6592	0	53	0	1965	14	1965	14	0	24	1	4
1773104993	8	0	0	0	0	1239	4048	0	30956	6592	0	53	0	2534	18	2534	18	0	32	1	4
1773104995	10	0	0	0	0	1239	4048	0	30956	6592	0	53	0	2984	20	2984	20	0	42	1	4
1773104997	12	0	0	0	0	1239	4048	0	30956	6592	0	53	0	3553	24	3553	24	0	49	1	4
1773104999	12	0	0	0	0	1239	4048	0	30956	6592	0	53	0	4212	29	4212	29	0	51	1	4
1773105001	14	0	0	0	0	1239	4048	0	30956	6592	0	53	0	4662	31	4662	31	0	59	1	4
1773105003	16	0	0	0	0	1239	4048	0	30956	6592	0	53	0	5273	36	5273	36	0	68	1	4
1773105005	18	0	0	0	0	1239	4048	0	30956	6592	0	53	0	6048	44	6048	44	0	76	1	4
1773105007	20	0	0	0	0	1239	4048	0	30956	6592	0	53	0	6498	46	6498	46	0	84	1	4
1773105009	22	0	0	0	0	1239	4048	0	30956	6592	0	53	0	7186	52	7186	52	0	93	1	4
1773105011	24	0	0	0	0	1239	4048	0	30956	6592	0	53	0	7636	54	7636	54	0	102	1	4
1773105013	26	0	0	0	0	1182	4048	0	30956	6592	0	53	0	8205	58	8205	58	0	110	1	4
1773105015	28	0	0	0	0	1239	4048	0	30956	6592	0	53	0	8774	62	8774	62	0	118	1	4
1773105017	30	0	0	0	0	1239	4048	0	30956	6592	0	53	0	9224	64	9224	64	0	127	1	4
1773105019	32	0	0	0	0	1239	4048	0	30956	6592	0	53	0	9912	70	9912	70	0	135	1	4
1773105021	34	0	0	0	0	1239	4048	0	30956	6592	0	53	0	10362	72	10362	72	0	143	1	4
1773105023	36	0	0	0	0	1239	4048	0	30956	6592	0	53	0	27346	82	27346	82	0	153	1	4
1773105025	38	0	0	0	0	1239	4048	0	30956	6592	0	53	0	27915	86	27915	86	0	160	1	4
1773105027	40	0	0	0	0	1239	4048	0	30956	6592	0	53	0	28365	88	28365	88	0	168	1	4
1773105029	42	0	0	0	0	1239	4048	0	30956	6592	0	53	0	29053	94	29053	94	0	177	1	4
1773105032	44	0	0	0	0	1239	4048	0	30956	6592	0	53	0	29593	97	29593	97	0	185	1	4
1773105034	46	0	0	0	0	1239	4048	0	30956	6592	0	53	0	30043	99	30043	99	0	191	1	4
1773105036	48	0	0	0	0	1239	4048	0	30956	6592	0	53	0	30895	108	30895	108	0	200	1	4
1773105038	50	0	0	0	0	1239	4048	0	30956	6592	0	53	0	31429	112	31429	112	0	207	1	4
1773105040	52	0	0	0	0	1239	4048	0	30956	6592	0	53	0	31998	116	31998	116	0	215	1	4
1773105042	54	0	0	0	0	1239	4048	0	30956	6592	0	53	0	32567	120	32567	120	0	224	1	4
1773105044	56	0	0	0	0	1239	4048	0	30956	6592	0	53	0	33017	122	33017	122	0	232	1	4
