Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773172775	0	0	0	0	0	738	6660	0	127480	6592	0	53	0	0	0	0	0	0	0	2	16
1773172779	2	0	0	0	0	738	6660	0	127480	6592	0	53	0	11651	36	11651	36	0	18	2	16
1773172782	5	0	0	0	0	738	6660	0	127480	6592	0	53	0	13680	55	13680	55	0	39	2	16
1773172785	8	0	0	0	0	738	6660	0	127480	6592	0	53	0	20023	82	20023	82	0	64	2	16
1773172788	11	0	0	0	0	738	6660	0	127480	6592	0	53	0	40917	189	40917	189	0	90	2	16
1773172791	14	0	0	0	0	738	6660	0	127480	6592	0	53	0	42419	203	42419	203	0	116	2	16
1773172794	17	0	0	0	0	738	6660	0	127480	6592	0	53	0	43683	213	43683	213	0	143	2	16
1773172797	20	0	0	0	0	738	6660	0	127480	6592	0	53	0	67410	327	67410	327	0	168	2	16
1773172800	23	0	0	0	0	738	6660	0	127480	6592	0	53	0	68741	338	68741	338	0	194	2	16
1773172803	26	0	0	0	0	738	6660	0	127480	6592	0	53	0	70124	350	70124	350	0	218	2	16
1773172806	29	0	0	0	0	738	6660	0	127480	6592	0	53	0	93007	458	93007	458	0	243	2	16
1773172809	32	0	0	0	0	738	6660	0	127480	6592	0	53	0	94972	480	94886	479	0	269	2	16
1773172813	35	0	0	0	0	732	6660	0	127480	6592	0	53	0	96564	495	96478	494	0	291	2	16
1773172816	37	0	0	0	0	738	6660	0	127480	6592	0	53	0	106994	520	106908	519	0	310	2	16
1773172819	40	0	0	0	0	738	6660	0	127480	6592	0	53	0	122688	615	122602	614	0	334	2	16
1773172822	43	0	0	0	0	738	6660	0	127480	6592	0	53	0	124194	629	124108	628	0	360	2	16
1773172825	46	0	0	0	0	738	6660	0	127480	6592	0	53	0	134046	652	133960	651	0	387	2	16
1773172828	49	0	0	0	0	731	6660	0	127480	6592	0	53	0	154347	769	154261	768	1	413	2	16
1773172831	52	0	0	0	0	738	6660	0	127480	6592	0	53	0	155559	778	155473	777	1	438	2	16
1773172834	55	0	0	0	0	738	6660	0	127480	6592	0	53	0	157184	794	157098	793	1	464	2	16
