Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773105109	0	0	0	0	0	1240	4052	0	30956	6592	0	53	0	0	0	0	0	0	0	1	4
1773105111	1	0	0	0	0	1240	4052	0	30956	6592	0	53	0	708	4	708	4	0	6	1	4
1773105113	3	0	0	0	0	1240	4052	0	30956	6592	0	53	0	1277	8	1277	8	0	14	1	4
1773105115	5	0	0	0	0	1240	4052	0	30956	6592	0	53	0	1846	12	1846	12	0	23	1	4
1773105117	7	0	0	0	0	1240	4052	0	30956	6592	0	53	0	2415	16	2415	16	0	31	1	4
1773105119	9	0	0	0	0	1240	4052	0	30956	6592	0	53	0	2984	20	2984	20	0	40	1	4
1773105121	11	0	0	0	0	1240	4052	0	30956	6592	0	53	0	3434	22	3434	22	0	49	1	4
1773105123	13	0	0	0	0	1240	4052	0	30956	6592	0	53	0	4003	26	4003	26	0	57	1	4
1773105125	15	0	0	0	0	1240	4052	0	30956	6592	0	53	0	4736	33	4736	33	0	65	1	4
1773105127	17	0	0	0	0	1240	4052	0	30956	6592	0	53	0	5305	37	5305	37	0	74	1	4
1773105129	19	0	0	0	0	1240	4052	0	30956	6592	0	53	0	5874	41	5874	41	0	82	1	4
1773105131	21	0	0	0	0	1240	4052	0	30956	6592	0	53	0	6324	43	6324	43	0	90	1	4
1773105133	22	0	0	0	0	1240	4052	0	30956	6592	0	53	0	6983	48	6983	48	0	95	1	4
1773105135	23	0	0	0	0	1183	4052	0	30956	6592	0	53	0	7552	52	7552	52	0	100	1	4
1773105137	25	0	0	0	0	1240	4052	0	30956	6592	0	53	0	8002	54	8002	54	0	108	1	4
1773105139	27	0	0	0	0	1240	4052	0	30956	6592	0	53	0	8613	59	8613	59	0	116	1	4
1773105141	29	0	0	0	0	1229	4052	0	30956	6592	0	53	0	10276	80	10276	80	0	124	1	4
