Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773167930	0	0	0	0	0	35533	38832	0	592304	6592	0	88	0	0	0	0	0	0	0	1	1
1773167933	2	0	0	0	0	293385	296808	0	592304	6592	0	88	0	13643	29	13643	29	0	0	1	1
1773167936	5	0	0	0	0	293385	296808	0	592304	6592	0	88	0	15095	42	15095	42	0	0	1	1
1773167939	8	0	0	0	0	293385	296808	0	592304	6592	0	88	0	16309	51	16309	51	0	0	1	1
1773167942	11	0	0	0	0	293385	296808	0	592304	6592	0	88	0	18059	69	18059	69	0	0	1	1
1773167945	14	0	0	0	0	293383	296808	0	592304	6592	0	88	0	19444	81	19444	81	0	0	1	1
1773167948	17	0	0	0	0	293385	296808	0	592304	6592	0	88	0	20829	93	20829	93	0	0	1	1
1773167951	20	0	0	0	0	293385	296808	0	592304	6592	0	88	0	22879	108	22879	108	0	0	1	1
1773167954	23	0	0	0	0	293383	296808	0	592304	6592	0	88	0	24093	117	24093	117	0	0	1	1
1773167957	26	0	0	0	0	293385	296808	0	592304	6592	0	88	0	25843	135	25843	135	0	0	1	1
1773167960	29	0	0	0	0	293385	296808	0	592304	6592	0	88	0	27720	156	27720	156	0	0	1	1
1773167963	32	0	0	0	0	293383	296808	0	592304	6592	0	88	0	29105	168	29105	168	0	0	1	1
1773167966	35	0	0	0	0	293385	296808	0	592304	6592	0	88	0	30609	182	30609	182	0	0	1	1
1773167969	38	0	0	0	0	293385	296808	0	592304	6592	0	88	0	31875	192	31875	192	0	0	1	1
1773167972	41	0	0	0	0	293385	296808	0	592304	6592	0	88	0	33625	210	33625	210	0	0	1	1
1773167975	44	0	0	0	0	293385	296808	0	592304	6592	0	88	0	35010	222	35010	222	0	0	1	1
1773167978	47	0	0	0	0	293385	296808	0	592304	6592	0	88	0	36395	234	36395	234	0	0	1	1
1773167981	50	0	0	0	0	293385	296808	0	592304	6592	0	88	0	38445	249	38445	249	0	0	1	1
1773167984	53	0	0	0	0	293383	296808	0	592304	6592	0	88	0	39659	258	39659	258	0	0	1	1
1773167987	56	0	0	0	0	293385	296808	0	592304	6592	0	88	0	41409	276	41409	276	0	0	1	1
1773167990	59	0	0	0	0	293385	296808	0	592304	6592	0	88	0	43286	297	43286	297	0	0	1	1
