Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773105473	0	0	0	0	0	750	3852	0	153832	6592	32768	1077332	1077248	0	0	0	0	0	0	1	3
1773105475	2	0	0	0	0	769	3852	0	153832	6592	32768	38375508	38375424	981	9	981	9	0	0	1	3
1773105477	4	0	0	0	0	769	3852	0	153832	6592	32768	78393428	78393344	1421	11	1421	11	1	0	1	3
1773105479	6	0	0	0	0	769	3852	0	153832	6592	32768	118554708	118554624	1980	15	1980	15	1	0	1	3
1773105482	7	0	0	0	0	769	3852	0	153832	6592	32768	143372372	143372288	2629	20	2629	20	2	0	1	3
1773105484	9	0	0	0	0	769	3852	0	153832	6592	32768	187945044	187944960	3069	22	3069	22	2	0	1	3
1773105486	11	0	0	0	0	769	3852	0	153832	6592	32768	238243924	238243840	3628	26	3628	26	3	0	1	3
1773105488	13	0	0	0	0	769	3852	0	153832	6592	32768	239992916	239992832	4271	32	4271	32	3	0	1	3
1773105490	15	0	0	0	0	769	3852	0	153832	19667392	32768	240001108	240001024	4830	36	4830	36	3	0	1	3
1773105492	17	0	0	0	0	769	3852	0	153832	62282176	32768	240001108	240001024	5389	40	5389	40	4	0	1	3
1773105494	19	0	0	0	0	769	3852	0	153832	112978368	32768	240001108	240001024	5829	42	5829	42	4	1	1	3
1773105496	21	0	0	0	0	769	3852	0	153832	169392576	32768	240001108	240001024	6388	46	6388	46	5	1	1	3
1773105498	23	0	0	0	0	769	3852	0	153832	219969984	32768	240001108	240001024	6947	50	6947	50	5	1	1	3
1773105500	25	0	0	0	0	769	3852	0	153832	240007616	32768	240001108	240001024	7506	54	7506	54	5	1	1	3
1773105502	27	0	0	0	0	789	3980	0	153832	240007616	32768	240001108	240001024	8065	58	8065	58	5	1	1	1
1773105504	29	0	0	0	0	789	3980	0	153832	240007616	32768	240001108	240001024	363381	80	363381	80	5	1	1	1
