Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773168051	0	0	0	0	0	40612	43900	0	592304	6592	0	88	0	0	0	0	0	0	0	1	1
1773168054	2	0	0	0	0	293384	296796	0	592304	6592	0	88	0	13357	30	13357	30	0	0	1	1
1773168057	5	0	0	0	0	293384	296796	0	592304	6592	0	88	0	15055	47	15055	47	0	0	1	1
1773168060	8	0	0	0	0	293384	296796	0	592304	6592	0	88	0	16440	59	16440	59	0	0	1	1
1773168063	11	0	0	0	0	293384	296796	0	592304	6592	0	88	0	17825	71	17825	71	0	0	1	1
1773168066	14	0	0	0	0	293382	296796	0	592304	6592	0	88	0	19329	85	19329	85	0	0	1	1
1773168069	17	0	0	0	0	293384	296796	0	592304	6592	0	88	0	20595	95	20595	95	0	0	1	1
1773168072	20	0	0	0	0	293382	296796	0	592304	6592	0	88	0	22891	114	22891	114	0	0	1	1
1773168075	23	0	0	0	0	293384	296796	0	592304	6592	0	88	0	24276	126	24276	126	0	0	1	1
1773168078	26	0	0	0	0	293384	296796	0	592304	6592	0	88	0	25661	138	25661	138	0	0	1	1
1773168081	29	0	0	0	0	293384	296796	0	592304	6592	0	88	0	27657	161	27657	161	0	0	1	1
1773168084	32	0	0	0	0	293382	296796	0	592304	6592	0	88	0	28923	171	28923	171	0	0	1	1
1773168087	35	0	0	0	0	293384	296796	0	592304	6592	0	88	0	30673	189	30673	189	0	0	1	1
1773168090	38	0	0	0	0	293384	296796	0	592304	6592	0	88	0	32058	201	32058	201	0	0	1	1
1773168093	41	0	0	0	0	293384	296796	0	592304	6592	0	88	0	33443	213	33443	213	0	0	1	1
1773168096	44	0	0	0	0	293384	296796	0	592304	6592	0	88	0	34947	227	34947	227	0	0	1	1
1773168099	47	0	0	0	0	293384	296796	0	592304	6592	0	88	0	36213	237	36213	237	0	0	1	1
1773168102	50	0	0	0	0	293384	296796	0	592304	6592	0	88	0	38509	256	38509	256	0	0	1	1
1773168105	53	0	0	0	0	293382	296796	0	592304	6592	0	88	0	39894	268	39894	268	0	0	1	1
1773168108	56	0	0	0	0	293384	296796	0	592304	6592	0	88	0	41279	280	41279	280	0	0	1	1
1773168111	59	0	0	0	0	293384	296796	0	592304	6592	0	88	0	43223	302	43371	304	0	0	1	1
