Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773105537	0	0	0	0	0	769	3836	0	153832	6592	0	1200212	1200128	0	0	0	0	0	0	1	3
1773105539	1	0	0	0	0	769	3836	0	153832	6592	0	44703828	44703744	817	6	817	6	0	0	1	3
1773105541	3	0	0	0	0	769	3836	0	153832	6592	0	101322836	101322752	1257	8	1257	8	0	0	1	3
1773105543	5	0	0	0	0	769	3836	0	153832	6592	0	158953556	158953472	1935	14	1935	14	1	0	1	3
1773105545	7	0	0	0	0	769	3836	0	153832	6592	0	212082772	212082688	2375	16	2375	16	1	0	1	3
1773105547	9	0	0	0	0	769	3836	0	153832	6592	0	239992916	239992832	2934	20	2934	20	2	0	1	3
1773105550	11	0	0	0	0	769	3836	0	153832	6592	0	239992916	239992832	3583	25	3583	25	2	0	1	3
1773105552	13	0	0	0	0	769	3836	0	153832	35748288	0	240001108	240001024	4023	27	4023	27	2	0	1	3
1773105554	15	0	0	0	0	769	3836	0	153832	84433344	0	240001108	240001024	4582	31	4582	31	2	0	1	3
1773105556	17	0	0	0	0	769	3836	0	153832	136309184	0	240001108	240001024	5225	37	5225	37	2	0	1	3
1773105558	18	0	0	0	0	769	3836	0	153832	183351744	0	240001108	240001024	5665	39	5665	39	3	0	1	3
1773105560	20	0	0	0	0	769	3836	0	153832	238930368	0	240001108	240001024	6343	45	6343	45	3	0	1	3
1773105562	22	0	0	0	0	769	3836	0	153832	240007616	0	240001108	240001024	6783	47	6783	47	3	0	1	3
1773105564	24	0	0	0	0	789	3964	0	153832	240007616	0	240001108	240001024	34707	59	34707	59	3	0	1	1
1773105566	26	0	0	0	0	789	3964	0	153832	240007616	0	240001108	240001024	35430	66	35430	66	3	0	1	1
