Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773170516	0	0	0	0	0	494	3852	0	301296	6592	0	1859668	1859584	0	0	0	0	0	0	1	5
1773170519	3	0	0	0	0	492	3852	0	301296	6592	0	124489812	124489728	3393	22	3393	22	2	0	1	5
1773170522	6	0	0	0	0	494	3852	0	301296	6592	0	236982356	236982272	11938	47	11938	47	4	1	1	5
1773170525	9	0	0	0	0	494	3852	0	301296	6592	0	368881748	368881664	27583	141	27583	141	6	1	1	5
1773170528	12	0	0	0	0	494	3852	0	301296	6592	0	516194388	516194304	29577	164	29577	164	8	1	1	5
1773170531	15	0	0	0	0	494	3852	0	301296	6592	0	648978516	648978432	35667	183	35667	183	9	2	1	5
1773170535	18	0	0	0	0	494	3852	0	301296	6592	0	759410772	759410688	37259	198	37259	198	11	2	1	5
1773170538	21	0	0	0	0	494	3852	0	301296	6592	0	900268116	900268032	38888	214	38888	214	12	3	1	5
1773170541	24	0	0	0	0	494	3852	0	301296	6592	0	1038536788	1038536704	40355	228	40355	228	14	3	1	5
1773170544	27	0	0	0	0	494	3852	0	301296	6592	0	1173266516	1173266432	50700	252	50700	252	16	3	1	5
1773170547	30	0	0	0	0	494	3852	0	301296	72276416	0	1200001108	1200013312	67137	351	67137	351	17	4	1	5
1773170550	33	0	0	0	0	492	3852	0	301296	216508864	0	1200001108	1200013312	68762	367	68762	367	18	4	1	5
1773170553	36	0	0	0	0	494	3852	0	301296	362170816	0	1200001108	1200013312	77061	388	77061	388	20	4	1	5
1773170556	39	0	0	0	0	494	3852	0	301296	505694656	0	1200001108	1200013312	92654	481	92654	481	21	5	1	5
1773170559	42	0	0	0	0	494	3852	0	301296	650197440	0	1200001108	1200013312	94615	503	94529	502	23	5	1	5
1773170562	45	0	0	0	0	494	3852	0	301296	799304128	0	1200001108	1200013312	96015	515	95929	514	24	6	1	5
1773170565	48	0	0	0	0	494	3852	0	301296	948873664	0	1200001108	1200013312	118643	619	118557	618	25	6	1	5
1773170568	50	0	0	0	0	494	3852	0	301296	1058761152	0	1200001108	1200013312	119997	630	119911	629	26	7	1	5
1773170571	52	0	0	0	0	494	3852	0	301296	1165154752	0	1200001108	1200013312	121499	644	121413	643	27	7	1	5
