Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773105601	0	0	0	0	0	766	3820	0	153832	6592	0	1982548	1982464	0	0	0	0	0	0	1	3
1773105603	2	0	0	0	0	766	3820	0	153832	6592	0	33345620	33345536	559	4	559	4	0	0	1	3
1773105605	4	0	0	0	0	766	3820	0	153832	6592	0	72196180	72196096	999	6	999	6	1	0	1	3
1773105607	6	0	0	0	0	766	3820	0	153832	6592	0	109887572	109887488	1677	12	1677	12	2	0	1	3
1773105609	8	0	0	0	0	766	3820	0	153832	6592	0	156487764	156487680	2117	14	2117	14	2	0	1	3
1773105611	10	0	0	0	0	766	3820	0	153832	6592	0	208498772	208498688	2676	18	2676	18	3	0	1	3
1773105613	12	0	0	0	0	766	3820	0	153832	6592	0	239992916	239992832	3235	22	3235	22	3	0	1	3
1773105615	14	0	0	0	0	766	3820	0	153832	6592	0	239992916	239992832	3675	24	3675	24	3	0	1	3
1773105618	15	0	0	0	0	766	3820	0	153832	32258496	0	240001108	240001024	4324	29	4324	29	3	0	1	3
1773105620	17	0	0	0	0	766	3820	0	153832	84982208	0	240001108	240001024	4883	33	4883	33	4	0	1	3
1773105622	19	0	0	0	0	766	3820	0	153832	136444352	0	240001108	240001024	5442	37	5442	37	4	0	1	3
1773105624	21	0	0	0	0	766	3820	0	153832	184150464	0	240001108	240001024	30987	51	30987	51	5	1	1	3
1773105626	23	0	0	0	0	766	3820	0	153832	236771776	0	240001108	240001024	31591	56	31591	56	5	1	1	3
1773105628	25	0	0	0	0	766	3820	0	153832	240007616	0	240001108	240001024	32269	62	32269	62	5	1	1	3
1773105630	27	0	0	0	0	786	3948	0	153832	240007616	0	240001108	240001024	32709	64	32709	64	5	1	1	1
1773105632	29	0	0	0	0	786	3948	0	153832	240007616	0	240001108	240001024	33268	68	33268	68	5	1	1	1
