Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773170277	0	0	0	0	0	587	4060	0	129308	6592	0	54	0	0	0	0	0	0	0	1	16
1773170280	3	0	0	0	0	587	4060	0	129308	6592	0	54	0	2204	18	2204	18	0	25	1	16
1773170283	6	0	0	0	0	585	4060	0	129308	6592	0	54	0	3706	32	3706	32	0	51	1	16
1773170286	9	0	0	0	0	585	4060	0	129308	6592	0	54	0	5089	44	5089	44	0	76	1	16
1773170289	12	0	0	0	0	587	4060	0	129308	6592	0	54	0	6964	65	6964	65	0	103	1	16
1773170292	15	0	0	0	0	587	4060	0	129308	6592	0	54	0	8966	85	8966	85	0	127	1	16
1773170295	18	0	0	0	0	587	4060	0	129308	6592	0	54	0	10357	96	10357	96	0	150	1	16
1773170298	20	0	0	0	0	587	4060	0	129308	6592	0	54	0	12397	116	12397	116	0	169	1	16
1773170301	22	0	0	0	0	587	4060	0	129308	6592	0	54	0	14288	133	14288	133	0	191	1	16
1773170304	25	0	0	0	0	587	4060	0	129308	6592	0	54	0	16582	157	16582	157	0	214	1	16
1773170307	29	0	0	0	0	587	4060	0	129308	6592	0	54	0	18713	172	18713	172	0	240	1	16
1773170310	32	0	0	0	0	585	4060	0	129308	6592	0	54	0	20163	185	20163	185	0	265	1	16
1773170313	35	0	0	0	0	587	4060	0	129308	6592	0	54	0	21936	201	21936	201	0	290	1	16
1773170316	38	0	0	0	0	587	4060	0	129308	6592	0	54	0	23394	213	23394	213	0	315	1	16
1773170319	41	0	0	0	0	587	4060	0	129308	6592	0	54	0	25761	241	25761	241	0	340	1	16
1773170322	44	0	0	0	0	587	4060	0	129308	6592	0	54	0	27271	255	27271	255	0	368	1	16
1773170325	46	0	0	0	0	587	4060	0	129308	6592	0	54	0	28773	269	28773	269	0	390	1	16
1773170328	49	0	0	0	0	587	4060	0	129308	6592	0	54	0	30156	281	30156	281	0	415	1	16
1773170332	52	0	0	0	0	587	4060	0	129308	6592	0	54	0	32006	298	32006	298	0	438	1	16
1773170335	55	0	0	0	0	587	4060	0	129308	6592	0	54	0	33881	317	33881	317	0	464	1	16
