Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773104406	0	0	0	0	0	43058	45760	0	299336	6592	0	88	0	0	0	0	0	0	0	1	1
1773104408	1	0	0	0	0	147544	150360	0	299336	6592	0	88	0	5102	23	5102	23	0	0	1	1
1773104410	3	0	0	0	0	147544	150360	0	299336	6592	0	88	0	9584	41	9584	41	0	0	1	1
1773104412	5	0	0	0	0	147544	150360	0	299336	6592	0	88	0	14816	64	14816	64	0	0	1	1
1773104414	7	0	0	0	0	147544	150360	0	299336	6592	0	88	0	19223	81	19223	81	0	0	1	1
1773104416	9	0	0	0	0	147544	150360	0	299336	6592	0	88	0	23984	104	23984	104	0	0	1	1
1773104418	11	0	0	0	0	147544	150360	0	299336	6592	0	88	0	28562	124	28562	124	0	0	1	1
1773104420	13	0	0	0	0	147540	150360	0	299336	6592	0	88	0	33271	146	33271	146	0	0	1	1
1773104422	15	0	0	0	0	147544	150360	0	299336	6592	0	88	0	37782	165	37782	165	0	0	1	1
1773104425	17	0	0	0	0	147544	150360	0	299336	6592	0	88	0	42508	187	42508	187	0	0	1	1
1773104427	19	0	0	0	0	147544	150360	0	299336	6592	0	88	0	47815	211	47815	211	0	0	1	1
1773104429	21	0	0	0	0	147544	150360	0	299336	6592	0	88	0	52222	228	52222	228	0	0	1	1
1773104431	23	0	0	0	0	147544	150360	0	299336	6592	0	88	0	57134	254	57134	254	0	0	1	1
1773104433	25	0	0	0	0	147544	150360	0	299336	6592	0	88	0	61645	273	61645	273	0	0	1	1
1773104435	27	0	0	0	0	147544	150360	0	299336	6592	0	88	0	66734	302	66734	302	0	0	1	1
1773104437	29	0	0	0	0	147544	150360	0	299336	6592	0	88	0	71372	323	71372	323	0	0	1	1
1773104439	31	0	0	0	0	147544	150360	0	299336	6592	0	88	0	75831	341	75831	341	0	0	1	1
1773104441	33	0	0	0	0	147544	150360	0	299336	6592	0	88	0	80659	365	80659	365	0	0	1	1
1773104443	35	0	0	0	0	147544	150360	0	299336	6592	0	88	0	85051	382	85051	382	0	0	1	1
1773104445	37	0	0	0	0	147544	150360	0	299336	6592	0	88	0	89946	407	89946	407	0	0	1	1
1773104447	39	0	0	0	0	147544	150360	0	299336	6592	0	88	0	94390	425	94390	425	0	0	1	1
1773104449	41	0	0	0	0	147544	150360	0	299336	6592	0	88	0	98972	445	98972	445	0	0	1	1
1773104451	43	0	0	0	0	147544	150360	0	299336	6592	0	88	0	103800	469	103800	469	0	0	1	1
1773104453	45	0	0	0	0	147544	150360	0	299336	6592	0	88	0	108140	485	108140	485	0	0	1	1
1773104455	47	0	0	0	0	147544	150360	0	299336	6592	0	88	0	113087	511	113087	511	0	0	1	1
1773104457	49	0	0	0	0	147544	150360	0	299336	6592	0	88	0	118148	531	118148	531	0	0	1	1
1773104459	49	0	0	0	0	147544	150360	0	299336	6592	0	88	0	123143	549	123143	549	0	0	1	1
1773104461	51	0	0	0	0	147544	150360	0	299336	6592	0	88	0	127967	573	127967	573	0	0	1	1
1773104463	53	0	0	0	0	147544	150360	0	299336	6592	0	88	0	132359	590	132359	590	0	0	1	1
1773104465	55	0	0	0	0	147544	150360	0	299336	6592	0	88	0	137147	614	137147	614	0	0	1	1
1773104467	57	0	0	0	0	147544	150360	0	299336	6592	0	88	0	142027	639	142027	639	0	0	1	1
1773104469	59	0	0	0	0	147544	150360	0	299336	6592	0	88	0	146367	655	146367	655	0	0	1	1
