Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773104602	0	0	0	0	0	38500	41204	0	299336	6592	0	88	0	0	0	0	0	0	0	1	1
1773104604	2	0	0	0	0	147542	150360	0	299336	6592	0	88	0	1627	10	1627	10	0	0	1	1
1773104606	4	0	0	0	0	147542	150360	0	299336	6592	0	88	0	2188	14	2188	14	0	0	1	1
1773104608	6	0	0	0	0	147542	150360	0	299336	6592	0	88	0	2749	18	2749	18	0	0	1	1
1773104610	8	0	0	0	0	147542	150360	0	299336	6592	0	88	0	3191	20	3191	20	0	0	1	1
1773104612	10	0	0	0	0	147542	150360	0	299336	6592	0	88	0	3871	26	3871	26	0	0	1	1
1773104614	12	0	0	0	0	147542	150360	0	299336	6592	0	88	0	4313	28	4313	28	0	0	1	1
1773104616	14	0	0	0	0	147542	150360	0	299336	6592	0	88	0	5038	35	5038	35	0	0	1	1
1773104618	16	0	0	0	0	147542	150360	0	299336	6592	0	88	0	5599	39	5599	39	0	0	1	1
1773104620	18	0	0	0	0	147542	150360	0	299336	6592	0	88	0	6041	41	6041	41	0	0	1	1
1773104622	20	0	0	0	0	147542	150360	0	299336	6592	0	88	0	6721	47	6721	47	0	0	1	1
1773104624	22	0	0	0	0	147542	150360	0	299336	6592	0	88	0	7163	49	7163	49	0	0	1	1
1773104627	23	0	0	0	0	147542	150360	0	299336	6592	0	88	0	7814	54	7814	54	0	0	1	1
1773104629	25	0	0	0	0	147542	150360	0	299336	6592	0	88	0	8375	58	8375	58	0	0	1	1
1773104631	27	0	0	0	0	147542	150360	0	299336	6592	0	88	0	8817	60	8817	60	0	0	1	1
1773104633	29	0	0	0	0	147542	150360	0	299336	6592	0	88	0	9581	68	9581	68	0	0	1	1
1773104635	31	0	0	0	0	147542	150360	0	299336	6592	0	88	0	10023	70	10023	70	0	0	1	1
1773104637	33	0	0	0	0	147542	150360	0	299336	6592	0	88	0	10584	74	10584	74	0	0	1	1
1773104639	35	0	0	0	0	147542	150360	0	299336	6592	0	88	0	11145	78	11145	78	0	0	1	1
1773104641	37	0	0	0	0	147542	150360	0	299336	6592	0	88	0	11587	80	11587	80	0	0	1	1
1773104643	39	0	0	0	0	147542	150360	0	299336	6592	0	88	0	12267	86	12267	86	0	0	1	1
1773104645	41	0	0	0	0	147542	150360	0	299336	6592	0	88	0	12873	91	12873	91	0	0	1	1
1773104647	43	0	0	0	0	147542	150360	0	299336	6592	0	88	0	13434	95	13434	95	0	0	1	1
1773104649	45	0	0	0	0	147542	150360	0	299336	6592	0	88	0	13995	99	13995	99	0	0	1	1
1773104651	47	0	0	0	0	147542	150360	0	299336	6592	0	88	0	14437	101	14437	101	0	0	1	1
1773104653	49	0	0	0	0	147542	150360	0	299336	6592	0	88	0	15117	107	15117	107	0	0	1	1
1773104655	51	0	0	0	0	147542	150360	0	299336	6592	0	88	0	15559	109	15559	109	0	0	1	1
1773104657	53	0	0	0	0	147542	150360	0	299336	6592	0	88	0	16120	113	16120	113	0	0	1	1
1773104659	55	0	0	0	0	147542	150360	0	299336	6592	0	88	0	16681	117	16681	117	0	0	1	1
1773104661	56	0	0	0	0	147542	150360	0	299336	6592	0	88	0	17213	120	17213	120	0	0	1	1
1773104663	58	0	0	0	0	147542	150360	0	299336	6592	0	88	0	17774	124	17774	124	0	0	1	1
1773104665	60	0	0	0	0	147542	150360	0	299336	6592	0	88	0	31499	137	31499	137	0	0	1	1
