Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773173282	0	0	0	0	0	36269	39568	0	494648	6592	0	88	0	0	0	0	0	0	0	1	1
1773173285	3	0	0	0	0	244651	981608	0	1978592	6592	0	88	0	10233	25	10233	25	0	0	4	4
1773173288	6	0	0	0	0	244651	981608	0	1978592	6592	0	88	0	12227	48	12227	48	0	0	4	4
1773173291	7	0	0	0	0	244651	981608	0	1978592	6592	0	88	0	13335	55	13335	55	0	0	4	4
1773173294	10	0	0	0	0	244651	981608	0	1978592	6592	0	88	0	14785	68	14785	68	0	0	4	4
1773173297	13	0	0	0	0	244651	981608	0	1978592	6592	0	88	0	16210	81	16210	81	0	0	4	4
1773173300	16	0	0	0	0	244651	981608	0	1978592	6592	0	88	0	17802	96	17716	95	0	0	4	4
1773173303	19	0	0	0	0	244651	981608	0	1978592	6592	0	88	0	19185	108	19099	107	0	0	4	4
1773173306	22	0	0	0	0	244651	981608	0	1978592	6592	0	88	0	20568	120	20482	119	0	0	4	4
1773173309	25	0	0	0	0	244647	981608	0	1978592	6592	0	88	0	22791	138	22705	137	0	0	4	4
1773173312	28	0	0	0	0	244651	981608	0	1978592	6592	0	88	0	24543	156	24457	155	0	0	4	4
1773173315	31	0	0	0	0	244651	981608	0	1978592	6592	0	88	0	25926	168	25840	167	0	0	4	4
1773173318	34	0	0	0	0	244651	981608	0	1978592	6592	0	88	0	27801	189	27715	188	0	0	4	4
1773173321	37	0	0	0	0	244651	981608	0	1978592	6592	0	88	0	29430	205	29344	204	0	0	4	4
1773173325	39	0	0	0	0	244651	981608	0	1978592	6592	0	88	0	31022	220	30936	219	0	0	4	4
1773173327	41	0	0	0	0	244651	981608	0	1978592	6592	0	88	0	32234	229	32148	228	0	0	4	4
1773173330	44	0	0	0	0	244651	981608	0	1978592	6592	0	88	0	33834	245	33748	244	0	0	4	4
1773173333	47	0	0	0	0	244651	981608	0	1978592	6592	0	88	0	35399	260	35313	259	0	0	4	4
1773173336	50	0	0	0	0	244651	981608	0	1978592	6592	0	88	0	36901	274	36815	273	0	0	4	4
1773173339	53	0	0	0	0	244651	981608	0	1978592	6592	0	88	0	39005	290	38919	289	0	0	4	4
1773173342	56	0	0	0	0	244647	981608	0	1978592	6592	0	88	0	40959	309	40873	308	0	0	4	4
1773173345	59	0	0	0	0	244647	981608	0	1978592	6592	0	88	0	42839	327	42753	326	0	0	4	4
