Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773169976	0	0	0	0	0	571	4024	0	129308	6592	0	54	0	0	0	0	0	0	0	1	16
1773169979	3	0	0	0	0	572	4024	0	129308	6592	0	54	0	6536	31	6536	31	0	24	1	16
1773169982	6	0	0	0	0	572	4024	0	129308	6592	0	54	0	8050	44	8050	44	0	49	1	16
1773169985	9	0	0	0	0	571	4024	0	129308	6592	0	54	0	9504	57	9504	57	0	74	1	16
1773169988	12	0	0	0	0	572	4024	0	129308	6592	0	54	0	11375	78	11375	78	0	99	1	16
1773169991	15	0	0	0	0	572	4024	0	129308	6592	0	54	0	13028	93	13028	93	0	124	1	16
1773169994	17	0	0	0	0	572	4024	0	129308	6592	0	54	0	39220	162	39220	162	0	138	1	16
1773169997	20	0	0	0	0	570	4024	0	129308	6592	0	54	0	66258	281	66258	281	0	161	1	16
1773170000	23	0	0	0	0	572	4024	0	129308	6592	0	54	0	72399	311	72399	311	0	186	1	16
1773170003	25	0	0	0	0	572	4024	0	129308	6592	0	54	0	86752	351	86752	351	0	209	1	16
1773170006	28	0	0	0	0	570	4024	0	129308	6592	0	54	0	930612	598	930612	598	0	234	1	16
1773170009	31	0	0	0	0	570	4024	0	129308	6592	0	54	0	936636	624	936636	624	0	259	1	16
1773170012	34	0	0	0	0	572	4024	0	129308	6592	0	54	0	942634	650	942634	650	0	285	1	16
1773170015	37	0	0	0	0	572	4024	0	129308	6592	0	54	0	948549	677	948549	677	0	311	1	16
1773170018	40	0	0	0	0	572	4024	0	129308	6592	0	54	0	975517	795	975517	795	0	336	1	16
1773170021	43	0	0	0	0	572	4024	0	129308	6592	0	54	0	980897	814	980897	814	0	360	1	16
1773170024	46	0	0	0	0	572	4024	0	129308	6592	0	54	0	986443	836	986443	836	0	385	1	16
1773170028	49	0	0	0	0	572	4024	0	129308	6592	0	54	0	991833	855	991833	855	0	407	1	16
1773170031	52	0	0	0	0	572	4024	0	129308	6592	0	54	0	997498	879	997498	879	0	430	1	16
1773170034	55	0	0	0	0	570	4024	0	129308	6592	0	54	0	1002880	899	1002880	899	0	455	1	16
