Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773171603	0	0	0	0	0	41517	44816	0	274920	6592	0	90	0	0	0	0	0	0	0	1	1
1773171606	3	0	0	0	0	134693	138116	0	274920	6592	0	90	0	2711	14	2711	14	0	0	1	1
1773171609	6	0	0	0	0	134693	138116	0	274920	6592	0	90	0	4707	37	4707	37	0	0	1	1
1773171612	9	0	0	0	0	134693	138116	0	274920	6592	0	90	0	27427	142	27341	141	0	0	1	1
1773171615	12	0	0	0	0	134693	138116	0	274920	6592	0	90	0	28812	154	28726	153	0	0	1	1
1773171618	15	0	0	0	0	134693	138116	0	274920	6592	0	90	0	32362	171	32276	170	0	0	1	1
1773171621	17	0	0	0	0	134693	138116	0	274920	6592	0	90	0	33472	178	33386	177	0	0	1	1
1773171624	19	0	0	0	0	134693	138116	0	274920	6592	0	90	0	34805	189	34719	188	0	0	1	1
1773171627	22	0	0	0	0	134693	138116	0	274920	6592	0	90	0	40925	209	40839	208	0	0	1	1
1773171630	25	0	0	0	0	134691	138116	0	274920	6592	0	90	0	43396	231	43310	230	0	0	1	1
1773171633	28	0	0	0	0	134693	138116	0	274920	6592	0	90	0	66030	335	65944	334	0	0	1	1
1773171636	31	0	0	0	0	134693	138116	0	274920	6592	0	90	0	67415	347	67329	346	0	0	1	1
1773171639	34	0	0	0	0	134693	138116	0	274920	6592	0	90	0	69292	368	69206	367	0	0	1	1
1773171642	37	0	0	0	0	134693	138116	0	274920	6592	0	90	0	92049	474	91963	473	0	0	1	1
1773171645	40	0	0	0	0	134693	138116	0	274920	6592	0	90	0	93553	488	93467	487	0	0	1	1
1773171648	43	0	0	0	0	134693	138116	0	274920	6592	0	90	0	96984	503	96898	502	0	0	1	1
1773171651	46	0	0	0	0	134693	138116	0	274920	6592	0	90	0	119618	607	119532	606	0	0	1	1
1773171655	49	0	0	0	0	134693	138116	0	274920	6592	0	90	0	121216	622	121130	621	0	0	1	1
1773171657	50	0	0	0	0	134693	138116	0	274920	6592	0	90	0	122249	628	122163	627	0	0	1	1
1773171660	53	0	0	0	0	134693	138116	0	274920	6592	0	90	0	124426	645	124340	644	0	0	1	1
1773171663	56	0	0	0	0	134691	138116	0	274920	6592	0	90	0	147144	751	147058	750	0	0	1	1
1773171666	59	0	0	0	0	134693	138116	0	274920	6592	0	90	0	148648	765	148562	764	0	0	1	1
