Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773105411	0	0	0	0	0	918	4048	0	30956	6592	0	53	0	258	2	258	2	0	0	1	4
1773105414	2	0	0	0	0	918	4048	0	30956	6592	0	53	0	798	5	798	5	0	5	1	4
1773105416	3	0	0	0	0	918	4048	0	30956	6592	0	53	0	1412	10	1412	10	0	12	1	4
1773105418	5	0	0	0	0	918	4048	0	30956	6592	0	53	0	2100	16	2100	16	0	20	1	4
1773105420	7	0	0	0	0	918	4048	0	30956	6592	0	53	0	2634	20	2634	20	0	28	1	4
1773105422	9	0	0	0	0	918	4048	0	30956	6592	0	53	0	3203	24	3203	24	0	36	1	4
1773105424	11	0	0	0	0	918	4048	0	30956	6592	0	53	0	3772	28	3772	28	0	45	1	4
1773105426	13	0	0	0	0	918	4048	0	30956	6592	0	53	0	4222	30	4222	30	0	53	1	4
1773105428	15	0	0	0	0	918	4048	0	30956	6592	0	53	0	4910	36	4910	36	0	62	1	4
1773105430	17	0	0	0	0	918	4048	0	30956	6592	0	53	0	5360	38	5360	38	0	71	1	4
1773105432	19	0	0	0	0	918	4048	0	30956	6592	0	53	0	5929	42	5929	42	0	80	1	4
1773105434	21	0	0	0	0	918	4048	0	30956	6592	0	53	0	6498	46	6498	46	0	88	1	4
1773105436	23	0	0	0	0	918	4048	0	30956	6592	0	53	0	6948	48	6948	48	0	97	1	4
1773105438	25	0	0	0	0	918	4048	0	30956	6592	0	53	0	7636	54	7636	54	0	106	1	4
1773105440	27	0	0	0	0	918	4048	0	30956	6592	0	53	0	8086	56	8086	56	0	114	1	4
1773105442	29	0	0	0	0	918	4048	0	30956	6592	0	53	0	8655	60	8655	60	0	122	1	4
1773105444	31	0	0	0	0	918	4048	0	30956	6592	0	53	0	26109	76	26109	76	0	130	1	4
1773105446	33	0	0	0	0	918	4048	0	30956	6592	0	53	0	26559	78	26559	78	0	138	1	4
1773105448	34	0	0	0	0	918	4048	0	30956	6592	0	53	0	27099	81	27099	81	0	140	1	4
1773105450	36	0	0	0	0	918	4048	0	30956	6592	0	53	0	27787	87	27787	87	0	148	1	4
1773105452	38	0	0	0	0	918	4048	0	30956	6592	0	53	0	28237	89	28237	89	0	156	1	4
1773105454	40	0	0	0	0	918	4048	0	30956	6592	0	53	0	28848	94	28848	94	0	164	1	4
1773105456	42	0	0	0	0	918	4048	0	30956	6592	0	53	0	29417	98	29417	98	0	172	1	4
1773105458	44	0	0	0	0	918	4048	0	30956	6592	0	53	0	29867	100	29867	100	0	181	1	4
1773105460	46	0	0	0	0	918	4048	0	30956	6592	0	53	0	30555	106	30555	106	0	190	1	4
1773105462	48	0	0	0	0	918	4048	0	30956	6592	0	53	0	31005	108	31005	108	0	198	1	4
1773105464	50	0	0	0	0	918	4048	0	30956	6592	0	53	0	31574	112	31574	112	0	207	1	4
1773105466	52	0	0	0	0	918	4048	0	30956	6592	0	53	0	32143	116	32143	116	0	216	1	4
1773105468	54	0	0	0	0	918	4048	0	30956	6592	0	53	0	32593	118	32593	118	0	225	1	4
1773105470	56	0	0	0	0	918	4048	0	30956	6592	0	53	0	33281	124	33281	124	0	233	1	4
