Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773170743	0	0	0	0	0	490	3844	0	301296	6592	0	1843284	1843200	0	0	0	0	0	0	1	5
1773170746	3	0	0	0	0	490	3844	0	301296	6592	0	137617492	137617408	1595	11	1595	11	1	0	1	5
1773170749	6	0	0	0	0	490	3844	0	301296	6592	0	266141780	266141696	3097	25	3097	25	3	0	1	5
1773170752	9	0	0	0	0	490	3844	0	301296	6592	0	400891988	400891904	4484	37	4484	37	5	1	1	5
1773170755	12	0	0	0	0	488	3844	0	301296	6592	0	535834708	535834624	15071	65	15071	65	7	1	1	5
1773170758	15	0	0	0	0	490	3844	0	301296	6592	0	671236180	671236096	62607	190	62607	190	9	1	1	5
1773170761	18	0	0	0	0	490	3844	0	301296	6592	0	804855892	804855808	63990	202	63990	202	11	2	1	5
1773170764	21	0	0	0	0	490	3844	0	301296	6592	0	926122068	926121984	65492	216	65492	216	13	2	1	5
1773170767	24	0	0	0	0	490	3844	0	301296	6592	0	1059127380	1059127296	88549	328	88549	328	15	2	1	5
1773170771	27	0	0	0	0	490	3844	0	301296	6592	0	1195167828	1195167744	90141	343	90141	343	17	3	1	5
1773170774	29	0	0	0	0	490	3844	0	301296	68688320	0	1200001108	1200013312	91524	355	91524	355	17	3	1	5
1773170777	32	0	0	0	0	488	3844	0	301296	201361856	0	1200001108	1200013312	116416	411	116416	411	19	4	1	5
1773170780	35	0	0	0	0	488	3844	0	301296	334158272	0	1200001108	1200013312	132128	506	132128	506	21	4	1	5
1773170783	38	0	0	0	0	488	3844	0	301296	471435712	0	1200001108	1200013312	179289	539	179289	539	22	5	1	5
1773170786	41	0	0	0	0	490	3844	0	301296	600263104	0	1200001108	1200013312	187707	562	187707	562	24	5	1	5
1773170789	44	0	0	0	0	488	3844	0	301296	735652288	0	1200001108	1200013312	203969	658	203969	658	26	6	1	5
1773170792	47	0	0	0	0	490	3844	0	301296	862521792	0	1200001108	1200013312	205684	675	205598	674	28	6	1	5
1773170795	50	0	0	0	0	490	3844	0	301296	990861760	0	1200001108	1200013312	207186	689	207100	688	31	6	1	5
1773170798	53	0	0	0	0	490	3844	0	301296	1106205120	0	1200001108	1200013312	230120	799	230034	798	32	7	1	5
1773170801	56	0	0	0	0	498	3972	0	301296	1200007616	0	1200001108	1200013312	231745	815	231659	814	33	7	1	2
