Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773105507	0	0	0	0	0	760	3812	0	153832	6592	0	1019988	1019904	0	0	0	0	0	0	1	3
1773105509	2	0	0	0	0	760	3812	0	153832	6592	0	56672340	56672256	698	4	698	4	0	0	1	3
1773105511	4	0	0	0	0	760	3812	0	153832	6592	0	111259732	111259648	1257	8	1257	8	0	0	1	3
1773105513	6	0	0	0	0	760	3812	0	153832	6592	0	164253780	164253696	1816	12	1816	12	1	0	1	3
1773105515	7	0	0	0	0	760	3812	0	153832	6592	0	195924052	195923968	2346	15	2346	15	1	0	1	3
1773105517	8	0	0	0	0	760	3812	0	153832	6592	0	228335700	228335616	2905	19	2905	19	1	0	1	3
1773105519	10	0	0	0	0	760	3812	0	153832	6592	0	239992916	239992832	3464	23	3464	23	1	0	1	3
1773105521	12	0	0	0	0	760	3812	0	153832	13912512	0	240001108	240001024	3946	26	3946	26	2	0	1	3
1773105523	14	0	0	0	0	760	3812	0	153832	68250048	0	240001108	240001024	4624	32	4624	32	2	0	1	3
1773105525	16	0	0	0	0	760	3812	0	153832	126003648	0	240001108	240001024	5064	34	5064	34	2	0	1	3
1773105527	18	0	0	0	0	760	3812	0	153832	183302592	0	240001108	240001024	5623	38	5623	38	3	0	1	3
1773105529	20	0	0	0	0	760	3812	0	153832	240007616	0	240001108	240001024	6182	42	6182	42	3	0	1	3
1773105531	22	0	0	0	0	760	3812	0	153832	240007616	0	240001108	240001024	6622	44	6622	44	3	0	1	3
1773105533	24	0	0	0	0	780	3940	0	153832	240007616	0	240001108	240001024	7300	50	7300	50	3	0	1	1
1773105535	26	0	0	0	0	780	3940	0	153832	240007616	0	240001108	240001024	7904	55	7904	55	3	0	1	1
