Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773171667	0	0	0	0	0	48900	52184	0	289568	6592	0	88	0	0	0	0	0	0	0	1	1
1773171670	2	0	0	0	0	142008	145416	0	289568	6592	0	88	0	2607	17	2607	17	0	0	1	1
1773171673	5	0	0	0	0	142008	145416	0	289568	6592	0	88	0	25118	119	25118	119	0	0	1	1
1773171676	8	0	0	0	0	142008	145416	0	289568	6592	0	88	0	26708	134	26622	133	0	0	1	1
1773171679	11	0	0	0	0	142008	145416	0	289568	6592	0	88	0	30020	147	29934	146	0	0	1	1
1773171682	14	0	0	0	0	142008	145416	0	289568	6592	0	88	0	52825	254	52739	253	0	0	1	1
1773171685	17	0	0	0	0	142008	145416	0	289568	6592	0	88	0	54210	266	54124	265	0	0	1	1
1773171688	20	0	0	0	0	142006	145416	0	289568	6592	0	88	0	61019	289	60933	288	0	0	1	1
1773171691	21	0	0	0	0	142006	145416	0	289568	6592	0	88	0	62252	298	62166	297	0	0	1	1
1773171694	24	0	0	0	0	142006	145416	0	289568	6592	0	88	0	903060	494	902974	493	0	0	1	1
1773171697	27	0	0	0	0	142008	145416	0	289568	6592	0	88	0	905092	518	905006	517	0	0	1	1
1773171700	30	0	0	0	0	142008	145416	0	289568	6592	0	88	0	906477	530	906391	529	0	0	1	1
1773171703	33	0	0	0	0	142008	145416	0	289568	6592	0	88	0	929230	636	929144	635	0	0	1	1
1773171706	36	0	0	0	0	142008	145416	0	289568	6592	0	88	0	930496	646	930410	645	0	0	1	1
1773171709	39	0	0	0	0	142008	145416	0	289568	6592	0	88	0	934046	663	933960	662	0	0	1	1
1773171712	42	0	0	0	0	142008	145416	0	289568	6592	0	88	0	956803	769	956717	768	0	0	1	1
1773171715	45	0	0	0	0	142008	145416	0	289568	6592	0	88	0	958188	781	958102	780	0	0	1	1
1773171718	48	0	0	0	0	142008	145416	0	289568	6592	0	88	0	960413	799	960327	798	0	0	1	1
1773171721	51	0	0	0	0	142008	145416	0	289568	6592	0	88	0	968789	821	968703	820	0	0	1	1
1773171724	53	0	0	0	0	142008	145416	0	289568	6592	0	88	0	984228	911	984142	910	0	0	1	1
1773171727	56	0	0	0	0	142008	145416	0	289568	6592	0	88	0	986053	931	985967	930	0	0	1	1
1773171730	59	0	0	0	0	142008	145416	0	289568	6592	0	88	0	987641	947	987555	946	0	0	1	1
