Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773104537	0	0	0	0	0	41999	44704	0	299336	6592	0	88	0	0	0	0	0	0	0	1	1
1773104539	2	0	0	0	0	147545	150364	0	299336	6592	0	88	0	5221	25	5221	25	0	0	1	1
1773104541	4	0	0	0	0	147545	150364	0	299336	6592	0	88	0	9522	40	9522	40	0	0	1	1
1773104543	6	0	0	0	0	147545	150364	0	299336	6592	0	88	0	13942	57	13942	57	0	0	1	1
1773104545	8	0	0	0	0	147545	150364	0	299336	6592	0	88	0	18349	74	18349	74	0	0	1	1
1773104547	10	0	0	0	0	147545	150364	0	299336	6592	0	88	0	23714	99	23714	99	0	0	1	1
1773104549	12	0	0	0	0	147545	150364	0	299336	6592	0	88	0	28188	117	28188	117	0	0	1	1
1773104551	14	0	0	0	0	147545	150364	0	299336	6592	0	88	0	32919	138	32919	138	0	0	1	1
1773104553	16	0	0	0	0	147545	150364	0	299336	6592	0	88	0	37326	155	37326	155	0	0	1	1
1773104555	17	0	0	0	0	147545	150364	0	299336	6592	0	88	0	42117	179	42117	179	0	0	1	1
1773104557	19	0	0	0	0	147545	150364	0	299336	6592	0	88	0	46405	194	46405	194	0	0	1	1
1773104560	21	0	0	0	0	147488	150364	0	299336	6592	0	88	0	50902	212	50902	212	0	0	1	1
1773104562	23	0	0	0	0	147545	150364	0	299336	6592	0	88	0	55309	229	55309	229	0	0	1	1
1773104564	25	0	0	0	0	147545	150364	0	299336	6592	0	88	0	59716	246	59716	246	0	0	1	1
1773104566	27	0	0	0	0	147545	150364	0	299336	6592	0	88	0	64261	266	64261	266	0	0	1	1
1773104568	29	0	0	0	0	147545	150364	0	299336	6592	0	88	0	68549	281	68549	281	0	0	1	1
1773104570	31	0	0	0	0	147545	150364	0	299336	6592	0	88	0	72956	298	72956	298	0	0	1	1
1773104572	33	0	0	0	0	147545	150364	0	299336	6592	0	88	0	77363	315	77363	315	0	0	1	1
1773104574	35	0	0	0	0	147545	150364	0	299336	6592	0	88	0	81770	332	81770	332	0	0	1	1
1773104576	37	0	0	0	0	147545	150364	0	299336	6592	0	88	0	86177	349	86177	349	0	0	1	1
1773104578	39	0	0	0	0	147545	150364	0	299336	6592	0	88	0	91134	367	91134	367	0	0	1	1
1773104580	41	0	0	0	0	147545	150364	0	299336	6592	0	88	0	95541	384	95541	384	0	0	1	1
1773104582	43	0	0	0	0	147545	150364	0	299336	6592	0	88	0	99948	401	99948	401	0	0	1	1
1773104584	45	0	0	0	0	147545	150364	0	299336	6592	0	88	0	104355	418	104355	418	0	0	1	1
1773104586	47	0	0	0	0	147545	150364	0	299336	6592	0	88	0	108926	438	108926	438	0	0	1	1
1773104588	49	0	0	0	0	147545	150364	0	299336	6592	0	88	0	113214	453	113214	453	0	0	1	1
1773104590	51	0	0	0	0	147545	150364	0	299336	6592	0	88	0	117740	472	117740	472	0	0	1	1
1773104593	53	0	0	0	0	147545	150364	0	299336	6592	0	88	0	122118	488	122118	488	0	0	1	1
1773104595	55	0	0	0	0	147545	150364	0	299336	6592	0	88	0	126406	503	126406	503	0	0	1	1
1773104597	57	0	0	0	0	147545	150364	0	299336	6592	0	88	0	130880	521	130880	521	0	0	1	1
1773104599	59	0	0	0	0	147545	150364	0	299336	6592	0	88	0	135210	537	135210	537	0	0	1	1
