Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773104667	0	0	0	0	0	46374	49076	0	299336	6592	0	88	0	0	0	0	0	0	0	1	1
1773104669	2	0	0	0	0	147540	150356	0	299336	6592	0	88	0	819	6	819	6	0	0	1	1
1773104671	4	0	0	0	0	147540	150356	0	299336	6592	0	88	0	1380	10	1380	10	0	0	1	1
1773104673	6	0	0	0	0	147540	150356	0	299336	6592	0	88	0	1822	12	1822	12	0	0	1	1
1773104675	8	0	0	0	0	147540	150356	0	299336	6592	0	88	0	2666	21	2666	21	0	0	1	1
1773104677	10	0	0	0	0	147540	150356	0	299336	6592	0	88	0	3108	23	3108	23	0	0	1	1
1773104679	12	0	0	0	0	147540	150356	0	299336	6592	0	88	0	3669	27	3669	27	0	0	1	1
1773104681	14	0	0	0	0	147540	150356	0	299336	6592	0	88	0	4230	31	4230	31	0	0	1	1
1773104683	16	0	0	0	0	147540	150356	0	299336	6592	0	88	0	4791	35	4791	35	0	0	1	1
1773104685	18	0	0	0	0	147540	150356	0	299336	6592	0	88	0	5352	39	5352	39	0	0	1	1
1773104687	20	0	0	0	0	147540	150356	0	299336	6592	0	88	0	5794	41	5794	41	0	0	1	1
1773104689	22	0	0	0	0	147540	150356	0	299336	6592	0	88	0	6355	45	6355	45	0	0	1	1
1773104691	24	0	0	0	0	147540	150356	0	299336	6592	0	88	0	6916	49	6916	49	0	0	1	1
1773104693	26	0	0	0	0	147540	150356	0	299336	6592	0	88	0	7477	53	7567	54	0	0	1	1
1773104695	27	0	0	0	0	147540	150356	0	299336	6592	0	88	0	8009	56	8009	56	0	0	1	1
1773104697	29	0	0	0	0	147540	150356	0	299336	6592	0	88	0	8570	60	8570	60	0	0	1	1
1773104699	31	0	0	0	0	147540	150356	0	299336	6592	0	88	0	9054	63	9054	63	0	0	1	1
1773104701	33	0	0	0	0	147540	150356	0	299336	6592	0	88	0	9776	70	9776	70	0	0	1	1
1773104703	35	0	0	0	0	147482	150356	0	299336	6592	0	88	0	10218	72	10218	72	0	0	1	1
1773104705	36	0	0	0	0	147540	150356	0	299336	6592	0	88	0	10943	79	10943	79	0	0	1	1
1773104707	38	0	0	0	0	147540	150356	0	299336	6592	0	88	0	11504	83	11504	83	0	0	1	1
1773104709	40	0	0	0	0	147540	150356	0	299336	6592	0	88	0	11946	85	11946	85	0	0	1	1
1773104711	42	0	0	0	0	147540	150356	0	299336	6592	0	88	0	12626	91	12626	91	0	0	1	1
1773104713	44	0	0	0	0	147540	150356	0	299336	6592	0	88	0	13068	93	13068	93	0	0	1	1
1773104715	46	0	0	0	0	147540	150356	0	299336	6592	0	88	0	13629	97	13629	97	0	0	1	1
1773104717	48	0	0	0	0	147540	150356	0	299336	6592	0	88	0	14190	101	14190	101	0	0	1	1
1773104719	50	0	0	0	0	147540	150356	0	299336	6592	0	88	0	14632	103	14632	103	0	0	1	1
1773104721	52	0	0	0	0	147540	150356	0	299336	6592	0	88	0	15312	109	15312	109	0	0	1	1
1773104723	54	0	0	0	0	147540	150356	0	299336	6592	0	88	0	29119	117	29119	117	0	0	1	1
1773104725	56	0	0	0	0	147540	150356	0	299336	6592	0	88	0	29680	121	29680	121	0	0	1	1
1773104728	58	0	0	0	0	147540	150356	0	299336	6592	0	88	0	30331	126	30331	126	0	0	1	1
1773104730	60	0	0	0	0	147540	150356	0	299336	6592	0	88	0	30773	128	30773	128	0	0	1	1
