Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773172835	0	0	0	0	0	25784	29084	0	494648	6592	0	88	0	649	3	649	3	0	0	1	1
1773172838	3	0	0	0	0	244639	981608	0	1978592	6592	0	88	0	26079	128	26079	128	0	0	4	4
1773172841	6	0	0	0	0	244639	981608	0	1978592	6592	0	88	0	27537	141	27537	141	0	0	4	4
1773172844	9	0	0	0	0	244639	981608	0	1978592	6592	0	88	0	38034	167	38034	167	0	0	4	4
1773172847	11	0	0	0	0	244639	981608	0	1978592	6592	0	88	0	53605	259	53605	259	0	0	4	4
1773172850	13	0	0	0	0	244639	981608	0	1978592	6592	0	88	0	55107	273	55107	273	0	0	4	4
1773172853	16	0	0	0	0	244639	981608	0	1978592	6592	0	88	0	61361	295	61361	295	0	0	4	4
1773172856	19	0	0	0	0	244639	981608	0	1978592	6592	0	88	0	69681	316	69681	316	0	0	4	4
1773172859	22	0	0	0	0	244635	981608	0	1978592	6592	0	88	0	109570	513	109570	513	0	0	4	4
1773172862	25	0	0	0	0	244639	981608	0	1978592	6592	0	88	0	111147	528	111147	528	0	0	4	4
1773172865	28	0	0	0	0	244635	981608	0	1978592	6592	0	88	0	112649	542	112649	542	0	0	4	4
1773172868	31	0	0	0	0	244639	981608	0	1978592	6592	0	88	0	135531	651	135531	651	0	0	4	4
1773172871	34	0	0	0	0	244639	981608	0	1978592	6592	0	88	0	137119	666	137033	665	0	0	4	4
1773172874	37	0	0	0	0	244639	981608	0	1978592	6592	0	88	0	159213	707	159127	706	0	0	4	4
1773172877	40	0	0	0	0	244639	981608	0	1978592	6592	0	88	0	183903	814	183817	813	0	0	4	4
1773172881	43	0	0	0	0	244639	981608	0	1978592	6592	0	88	0	185495	829	185409	828	0	0	4	4
1773172884	45	0	0	0	0	244639	981608	0	1978592	6592	0	88	0	186759	839	186673	838	0	0	4	4
1773172887	48	0	0	0	0	244635	981608	0	1978592	6592	0	88	0	188426	856	188340	855	0	0	4	4
1773172890	51	0	0	0	0	244635	981608	0	1978592	6592	0	88	0	218490	973	218404	972	0	0	4	4
1773172893	54	0	0	0	0	244639	981608	0	1978592	6592	0	88	0	219873	985	219787	984	0	0	4	4
1773172896	57	0	0	0	0	244639	981608	0	1978592	6592	0	88	0	1053106	1118	1053020	1117	0	0	4	4
1773172899	60	0	0	0	0	244639	981608	0	1978592	6592	0	88	0	1086858	1247	1086772	1246	0	0	4	4
