Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773104798	1	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	0	0	0	0	0	1	1	4
1773104800	2	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	611	5	611	5	0	8	1	4
1773104802	4	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	1222	10	1222	10	0	15	1	4
1773104804	6	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	1791	14	1791	14	0	23	1	4
1773104806	8	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	2360	18	2360	18	0	32	1	4
1773104808	10	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	20789	39	13011	37	0	40	1	4
1773104810	12	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	21358	43	13654	42	0	50	1	4
1773104812	14	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	22089	50	14385	49	0	57	1	4
1773104814	16	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	22658	54	14954	53	0	66	1	4
1773104816	18	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	23227	58	15523	57	0	74	1	4
1773104818	20	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	23677	60	15973	59	0	83	1	4
1773104820	22	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	24246	64	16542	63	0	91	1	4
1773104822	24	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	24815	68	17111	67	0	99	1	4
1773104824	26	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	25384	72	17680	71	0	108	1	4
1773104826	28	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	26117	79	18413	78	0	116	1	4
1773104829	30	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	26657	82	18953	81	0	124	1	4
1773104831	32	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	27226	86	19522	85	0	132	1	4
1773104833	33	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	27795	90	20091	89	0	139	1	4
1773104835	35	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	28287	93	20583	92	0	147	1	4
1773104837	37	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	28975	99	21271	98	0	155	1	4
1773104839	39	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	29425	101	21721	100	0	164	1	4
1773104841	41	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	29994	105	22290	104	0	172	1	4
1773104843	43	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	52055	118	44351	117	0	181	1	4
1773104845	45	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	52505	120	44801	119	0	189	1	4
1773104847	47	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	53193	126	45489	125	0	197	1	4
1773104849	49	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	53643	128	45939	127	0	206	1	4
1773104851	51	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	54212	132	46508	131	0	214	1	4
1773104853	53	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	54781	136	47077	135	0	222	1	4
1773104855	55	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	55395	141	47691	140	0	232	1	4
1773104857	57	0	0	0	0	1161	3952	0	30956	6592	143360	53	0	56083	147	48379	146	0	239	1	4
