Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773170923	0	0	0	0	0	495	3856	0	301296	6592	0	1888340	1888256	0	0	0	0	0	0	1	5
1773170926	2	0	0	0	0	495	3856	0	301296	6592	0	106725460	106725376	2819	16	2819	16	1	0	1	5
1773170929	5	0	0	0	0	493	3856	0	301296	6592	0	234786900	234786816	4202	28	4202	28	3	0	1	5
1773170932	8	0	0	0	0	495	3856	0	301296	6592	0	365924436	365924352	5950	46	5950	46	5	1	1	5
1773170935	11	0	0	0	0	495	3856	0	301296	6592	0	499826772	499826688	7333	58	7333	58	7	1	1	5
1773170938	14	0	0	0	0	495	3856	0	301296	6592	0	608280660	608280576	9385	73	9385	73	9	2	1	5
1773170941	15	0	0	0	0	495	3856	0	301296	6592	0	667754580	667754496	10493	80	10493	80	10	2	1	5
1773170944	18	0	0	0	0	493	3856	0	301296	6592	0	796995668	796995584	11943	93	11943	93	11	2	1	5
1773170947	21	0	0	0	0	495	3856	0	301296	6592	0	896557140	896557056	14069	118	13983	117	15	3	1	5
1773170950	24	0	0	0	0	495	3856	0	301296	6592	0	1005412436	1005412352	15452	130	15366	129	17	3	1	5
1773170953	27	0	0	0	0	495	3856	0	301296	6592	0	1121996884	1121996800	17077	146	16991	145	20	4	1	5
1773170956	30	0	0	0	0	495	3856	0	301296	6592	0	1199997012	1199996928	18591	159	18505	158	22	4	1	5
1773170959	33	0	0	0	0	495	3856	0	301296	110049728	0	1200001108	1200013312	20344	176	20258	175	23	5	1	5
1773170962	36	0	0	0	0	495	3856	0	301296	245340608	0	1200001108	1200013312	21973	192	21887	191	25	5	1	5
1773170965	39	0	0	0	0	493	3856	0	301296	395377088	0	1200001108	1200013312	23356	204	23270	203	26	6	1	5
1773170968	42	0	0	0	0	493	3856	0	301296	541084096	0	1200001108	1200013312	25527	221	25441	220	27	6	1	5
1773170971	45	0	0	0	0	495	3856	0	301296	686729664	0	1200001108	1200013312	26914	233	26828	232	29	7	1	5
1773170974	47	0	0	0	0	495	3856	0	301296	777247168	0	1200001108	1200013312	28383	246	28297	245	30	7	1	5
1773170977	50	0	0	0	0	495	3856	0	301296	901081536	0	1200001108	1200013312	30139	265	30053	264	31	7	1	5
1773170980	53	0	0	0	0	495	3856	0	301296	1043634624	0	1200001108	1200013312	31725	281	31639	280	32	8	1	5
1773170983	56	0	0	0	0	495	3856	0	301296	1170946496	0	1200001108	1200013312	33112	293	33026	292	33	8	1	5
1773170986	59	0	0	0	0	503	3984	0	301296	1200007616	0	1200001108	1200013312	34614	307	34528	306	34	8	1	1
